gene_id,transcript_1,transcript_2,num_junction_T1_only,num_junction_T2_only,num_junction_shared,prop_junction_diff,prop_junction_similar,junction_T1_only,junction_T2_only,junction_shared,num_ER_T1_only,num_ER_T2_only,num_ER_shared,prop_ER_diff,prop_ER_similar,ER_T1_only,ER_T2_only,ER_shared,num_fragment_T1_only,num_fragment_T2_only,num_fragment_shared,prop_fragment_diff,prop_fragment_similar,fragment_T1_only,fragment_T2_only,fragment_shared,num_fragment_singletons_T1_only,num_fragment_singletons_T2_only,num_fragment_singletons_shared,num_IR_fragment_T1,num_IR_fragment_T2,IR_fragment_T1,IR_fragment_T2,num_nt_shared,num_nt_T1_only,num_nt_T2_only,num_nt_diff,total_nt,prop_nt_diff,prop_nt_similar,num_nt_T1_only_in_shared_ER,num_nt_T2_only_in_shared_ER,num_nt_shared_in_shared_ER,total_nt_in_shared_ER,prop_nt_diff_in_shared_ER,prop_nt_similar_in_shared_ER,num_nt_T1_only_in_unique_ER,num_nt_T2_only_in_unique_ER,flag_FSM,flag_IR,flag_5_variation,flag_3_variation,flag_alt_donor_acceptor,flag_alt_exon,flag_no_shared_nt
gene:WBGene00013461,tr_gene:WBGene00013461_1,tr_gene:WBGene00013461_2,1,5,4,0.6,0.4,IV:13291765:13293561:-,IV:13290096:13290670:-|IV:13290699:13291189:-|IV:13291361:13291533:-|IV:13291765:13293562:-|IV:13297717:13297790:-,IV:13293704:13296841:-|IV:13296926:13297007:-|IV:13297328:13297410:-|IV:13297579:13297664:-,0,1,6,0.14285714285714285,0.8571428571428572,,IV:13297780:13297869:-,IV:13289775:13291775:-|IV:13293551:13293714:-|IV:13296831:13296936:-|IV:13296997:13297338:-|IV:13297400:13297589:-|IV:13297654:13297730:-,5,1,9,0.4,0.6,IV:13290106:13290660:-|IV:13290709:13291179:-|IV:13291371:13291523:-|IV:13293551:13293552:-|IV:13297727:13297730:-,IV:13297780:13297869:-,IV:13289775:13290106:-|IV:13290660:13290709:-|IV:13291179:13291371:-|IV:13291523:13291775:-|IV:13293552:13293714:-|IV:13296831:13296936:-|IV:13296997:13297338:-|IV:13297400:13297589:-|IV:13297654:13297727:-,0,1,3,3,0,IV:13290106:13290660:-|IV:13290709:13291179:-|IV:13291371:13291523:-,,1694,1180,89,1269,2963,0.4282821464731691,0.5717178535268309,1180,0,1694,2874,0.41057759220598466,0.5894224077940153,0,89,0,1,1,0,0,0,0
gene:WBGene00013462,tr_gene:WBGene00013462_1,tr_gene:WBGene00013462_2,1,4,2,0.7142857142857143,0.2857142857142857,IV:13298542:13298735:+,IV:13298081:13298150:+|IV:13298236:13298306:+|IV:13298430:13298501:+|IV:13298605:13298735:+,IV:13298871:13298936:+|IV:13299160:13299229:+,0,3,4,0.42857142857142855,0.5714285714285714,,IV:13297925:13298091:+|IV:13298140:13298246:+|IV:13298296:13298440:+,IV:13298491:13298615:+|IV:13298725:13298881:+|IV:13298926:13299170:+|IV:13299219:13300066:+,0,4,4,0.5,0.5,,IV:13297925:13298091:+|IV:13298140:13298246:+|IV:13298296:13298440:+|IV:13298552:13298615:+,IV:13298491:13298552:+|IV:13298725:13298881:+|IV:13298926:13299170:+|IV:13299219:13300066:+,0,3,3,0,0,,,1308,0,479,479,1787,0.268047006155568,0.731952993844432,0,63,1308,1371,0.045951859956236324,0.9540481400437637,0,416,0,0,1,0,1,1,0
gene:WBGene00013465,tr_gene:WBGene00013465_1,tr_gene:WBGene00013465_2,1,6,2,0.7777777777777778,0.2222222222222222,IV:13288887:13288966:-,IV:13283399:13284729:-|IV:13285219:13285971:-|IV:13286101:13286174:-|IV:13286312:13287539:-|IV:13287968:13288846:-|IV:13288899:13288966:-,IV:13289219:13289305:-|IV:13289361:13289426:-,0,5,4,0.5555555555555556,0.4444444444444444,,IV:13283001:13283409:-|IV:13284719:13285229:-|IV:13285961:13286111:-|IV:13286164:13286322:-|IV:13287529:13287978:-,IV:13288836:13288909:-|IV:13288956:13289229:-|IV:13289295:13289371:-|IV:13289416:13289499:-,0,6,4,0.6,0.4,,IV:13283001:13283409:-|IV:13284719:13285229:-|IV:13285961:13286111:-|IV:13286164:13286322:-|IV:13287529:13287978:-|IV:13288897:13288909:-,IV:13288836:13288897:-|IV:13288956:13289229:-|IV:13289295:13289371:-|IV:13289416:13289499:-,0,5,3,0,0,,,493,0,1687,1687,2180,0.7738532110091743,0.22614678899082574,0,12,493,505,0.023762376237623763,0.9762376237623762,0,1675,0,0,0,1,1,1,0
gene:WBGene00013529,tr_gene:WBGene00013529_1,tr_gene:WBGene00013529_2,1,4,4,0.5555555555555556,0.4444444444444444,IV:15449186:15449276:-,IV:15445731:15446559:-|IV:15446696:15447155:-|IV:15447330:15449103:-|IV:15449198:15449276:-,IV:15449516:15451088:-|IV:15451211:15452399:-|IV:15452488:15452569:-|IV:15452625:15453064:-,0,3,6,0.3333333333333333,0.6666666666666667,,IV:15445367:15445741:-|IV:15446549:15446706:-|IV:15447145:15447340:-,IV:15449093:15449208:-|IV:15449266:15449526:-|IV:15451078:15451221:-|IV:15452389:15452498:-|IV:15452559:15452635:-|IV:15453054:15453187:-,0,4,6,0.4,0.6,,IV:15445367:15445741:-|IV:15446549:15446706:-|IV:15447145:15447340:-|IV:15449196:15449208:-,IV:15449093:15449196:-|IV:15449266:15449526:-|IV:15451078:15451221:-|IV:15452389:15452498:-|IV:15452559:15452635:-|IV:15453054:15453187:-,0,3,5,0,0,,,824,0,738,738,1562,0.47247119078104993,0.5275288092189501,0,12,824,836,0.014354066985645933,0.9856459330143541,0,726,0,0,0,1,1,1,0
gene:WBGene00013530,tr_gene:WBGene00013530_1,tr_gene:WBGene00013530_2,0,2,7,0.2222222222222222,0.7777777777777778,,IV:15455511:15458018:-|IV:15458121:15461294:-,IV:15461577:15463455:-|IV:15463661:15465926:-|IV:15466101:15467540:-|IV:15467722:15468535:-|IV:15468566:15469654:-|IV:15469870:15470760:-|IV:15471253:15471328:-,0,2,8,0.2,0.8,,IV:15455136:15455521:-|IV:15458008:15458131:-,IV:15461284:15461587:-|IV:15463445:15463671:-|IV:15465916:15466111:-|IV:15467530:15467732:-|IV:15468525:15468576:-|IV:15469644:15469880:-|IV:15470750:15471263:-|IV:15471318:15471488:-,0,3,8,0.2727272727272727,0.7272727272727273,,IV:15455136:15455521:-|IV:15458008:15458131:-|IV:15461284:15461344:-,IV:15461344:15461587:-|IV:15463445:15463671:-|IV:15465916:15466111:-|IV:15467530:15467732:-|IV:15468525:15468576:-|IV:15469644:15469880:-|IV:15470750:15471263:-|IV:15471318:15471488:-,0,2,7,0,0,,,1836,0,568,568,2404,0.23627287853577372,0.7637271214642263,0,60,1836,1896,0.03164556962025317,0.9683544303797469,0,508,0,0,0,1,1,1,0
gene:WBGene00013807,tr_gene:WBGene00013807_1,tr_gene:WBGene00013807_2,1,3,2,0.6666666666666666,0.33333333333333337,IV:17102196:17102313:-,IV:17100476:17100541:-|IV:17100610:17102167:-|IV:17102235:17102313:-,IV:17102371:17103137:-|IV:17103188:17103649:-,0,2,4,0.3333333333333333,0.6666666666666667,,IV:17100246:17100486:-|IV:17100531:17100620:-,IV:17102157:17102245:-|IV:17102303:17102381:-|IV:17103127:17103198:-|IV:17103639:17103715:-,0,3,4,0.42857142857142855,0.5714285714285714,,IV:17100246:17100486:-|IV:17100531:17100620:-|IV:17102206:17102245:-,IV:17102157:17102206:-|IV:17102303:17102381:-|IV:17103127:17103198:-|IV:17103639:17103715:-,0,2,3,0,0,,,274,0,368,368,642,0.573208722741433,0.426791277258567,0,39,274,313,0.12460063897763578,0.8753993610223643,0,329,0,0,0,1,1,1,0
gene:WBGene00013857,tr_gene:WBGene00013857_1,tr_gene:WBGene00013857_2,0,2,5,0.2857142857142857,0.7142857142857143,,IV:10732938:10733104:-|IV:10733194:10733276:-,IV:10733427:10733494:-|IV:10733544:10733630:-|IV:10733783:10733848:-|IV:10734165:10734227:-|IV:10734347:10734444:-,0,2,6,0.25,0.75,,IV:10732831:10732948:-|IV:10733094:10733204:-,IV:10733266:10733437:-|IV:10733484:10733554:-|IV:10733620:10733793:-|IV:10733838:10734175:-|IV:10734217:10734357:-|IV:10734434:10734632:-,0,3,6,0.3333333333333333,0.6666666666666667,,IV:10732831:10732948:-|IV:10733094:10733204:-|IV:10733266:10733267:-,IV:10733267:10733437:-|IV:10733484:10733554:-|IV:10733620:10733793:-|IV:10733838:10734175:-|IV:10734217:10734357:-|IV:10734434:10734632:-,0,2,5,0,0,,,1088,0,228,228,1316,0.17325227963525835,0.8267477203647416,0,1,1088,1089,0.0009182736455463728,0.9990817263544536,0,227,0,0,0,1,1,1,0
gene:WBGene00014001,tr_gene:WBGene00014001_1,tr_gene:WBGene00014001_2,0,1,5,0.16666666666666666,0.8333333333333334,,IV:10909958:10910045:+,IV:10910221:10910827:+|IV:10911322:10911405:+|IV:10911743:10912428:+|IV:10912575:10912643:+|IV:10912742:10912839:+,0,0,6,0.0,1.0,,,IV:10909914:10910231:+|IV:10910817:10911332:+|IV:10911395:10911753:+|IV:10912418:10912585:+|IV:10912633:10912752:+|IV:10912829:10913075:+,1,1,7,0.2222222222222222,0.7777777777777778,IV:10909968:10910035:+,IV:10909914:10909950:+,IV:10909950:10909968:+|IV:10910035:10910231:+|IV:10910817:10911332:+|IV:10911395:10911753:+|IV:10912418:10912585:+|IV:10912633:10912752:+|IV:10912829:10913075:+,0,0,5,1,0,IV:10909968:10910035:+,,1619,67,36,103,1722,0.05981416957026713,0.9401858304297329,67,36,1619,1722,0.05981416957026713,0.9401858304297329,0,0,0,1,1,0,0,0,0
gene:WBGene00014087,tr_gene:WBGene00014087_1,tr_gene:WBGene00014087_2,0,2,4,0.3333333333333333,0.6666666666666667,,IV:11656857:11656928:+|IV:11656980:11657049:+,IV:11657293:11657373:+|IV:11657878:11657947:+|IV:11658779:11658855:+|IV:11659006:11659077:+,0,2,5,0.2857142857142857,0.7142857142857143,,IV:11656729:11656867:+|IV:11656918:11656990:+,IV:11657039:11657303:+|IV:11657363:11657888:+|IV:11657937:11658789:+|IV:11658845:11659016:+|IV:11659067:11659425:+,0,3,5,0.375,0.625,,IV:11656729:11656867:+|IV:11656918:11656990:+|IV:11657039:11657045:+,IV:11657045:11657303:+|IV:11657363:11657888:+|IV:11657937:11658789:+|IV:11658845:11659016:+|IV:11659067:11659425:+,0,2,4,0,0,,,2164,0,216,216,2380,0.0907563025210084,0.9092436974789916,0,6,2164,2170,0.0027649769585253456,0.9972350230414746,0,210,0,0,1,0,1,1,0
gene:WBGene00015280,tr_gene:WBGene00015280_1,tr_gene:WBGene00015280_2,2,13,1,0.9375,0.0625,IV:6644534:6644713:+|IV:6644906:6645020:+,IV:6641571:6641875:+|IV:6641963:6642344:+|IV:6642445:6642511:+|IV:6642627:6642783:+|IV:6642853:6642929:+|IV:6642955:6643030:+|IV:6643087:6643153:+|IV:6643267:6643775:+|IV:6643865:6643930:+|IV:6644024:6644335:+|IV:6644397:6644465:+|IV:6644539:6644713:+|IV:6644904:6645020:+,IV:6645042:6645111:+,0,11,4,0.7333333333333333,0.2666666666666667,,IV:6641547:6641581:+|IV:6641865:6641973:+|IV:6642334:6642455:+|IV:6642501:6642637:+|IV:6642773:6642863:+|IV:6642919:6642965:+|IV:6643020:6643097:+|IV:6643143:6643277:+|IV:6643765:6643875:+|IV:6643920:6644034:+|IV:6644325:6644407:+,IV:6644454:6644549:+|IV:6644703:6644916:+|IV:6645010:6645052:+|IV:6645101:6645218:+,2,12,4,0.7777777777777778,0.2222222222222222,IV:6644454:6644455:+|IV:6644914:6644916:+,IV:6641547:6641581:+|IV:6641865:6641973:+|IV:6642334:6642455:+|IV:6642501:6642637:+|IV:6642773:6642863:+|IV:6642919:6642965:+|IV:6643020:6643097:+|IV:6643143:6643277:+|IV:6643765:6643875:+|IV:6643920:6644034:+|IV:6644325:6644407:+|IV:6644544:6644549:+,IV:6644455:6644544:+|IV:6644703:6644914:+|IV:6645010:6645052:+|IV:6645101:6645218:+,0,11,2,0,0,,,459,3,1057,1060,1519,0.6978275181040158,0.3021724818959842,3,5,459,467,0.017130620985010708,0.9828693790149893,0,1052,0,0,1,0,1,1,0
gene:WBGene00015280,tr_gene:WBGene00015280_1,tr_gene:WBGene00015280_3,0,3,0,1,0,,IV:6644534:6644713:+|IV:6644906:6645020:+|IV:6645042:6645111:+,,0,0,1,0.0,1.0,,,IV:6640179:6645218:+,0,4,4,0.5,0.5,,IV:6640179:6644454:+|IV:6644544:6644703:+|IV:6644916:6645010:+|IV:6645052:6645101:+,IV:6644454:6644544:+|IV:6644703:6644916:+|IV:6645010:6645052:+|IV:6645101:6645218:+,0,0,0,0,3,,IV:6644544:6644703:+|IV:6644916:6645010:+|IV:6645052:6645101:+,462,0,4577,4577,5039,0.9083151418932328,0.09168485810676719,0,4577,462,5039,0.9083151418932328,0.09168485810676719,0,0,0,1,1,0,0,0,0
gene:WBGene00015280,tr_gene:WBGene00015280_1,tr_gene:WBGene00015280_4,2,14,1,0.9411764705882353,0.05882352941176472,IV:6644534:6644713:+|IV:6644906:6645020:+,IV:6640227:6641531:+|IV:6641571:6641875:+|IV:6641963:6642344:+|IV:6642445:6642511:+|IV:6642627:6642783:+|IV:6642853:6642929:+|IV:6642955:6643030:+|IV:6643087:6643153:+|IV:6643267:6643775:+|IV:6643865:6643930:+|IV:6644024:6644335:+|IV:6644397:6644464:+|IV:6644539:6644713:+|IV:6644906:6645019:+,IV:6645042:6645111:+,0,12,4,0.75,0.25,,IV:6640179:6640237:+|IV:6641521:6641581:+|IV:6641865:6641973:+|IV:6642334:6642455:+|IV:6642501:6642637:+|IV:6642773:6642863:+|IV:6642919:6642965:+|IV:6643020:6643097:+|IV:6643143:6643277:+|IV:6643765:6643875:+|IV:6643920:6644034:+|IV:6644325:6644407:+,IV:6644454:6644549:+|IV:6644703:6644916:+|IV:6645009:6645052:+|IV:6645101:6645218:+,0,14,4,0.7777777777777778,0.2222222222222222,,IV:6640179:6640237:+|IV:6641521:6641581:+|IV:6641865:6641973:+|IV:6642334:6642455:+|IV:6642501:6642637:+|IV:6642773:6642863:+|IV:6642919:6642965:+|IV:6643020:6643097:+|IV:6643143:6643277:+|IV:6643765:6643875:+|IV:6643920:6644034:+|IV:6644325:6644407:+|IV:6644544:6644549:+|IV:6645009:6645010:+,IV:6644454:6644544:+|IV:6644703:6644916:+|IV:6645010:6645052:+|IV:6645101:6645218:+,0,12,2,0,0,,,462,0,1142,1142,1604,0.7119700748129676,0.2880299251870324,0,6,462,468,0.01282051282051282,0.9871794871794872,0,1136,0,0,1,0,1,1,0
gene:WBGene00015280,tr_gene:WBGene00015280_2,tr_gene:WBGene00015280_3,0,14,0,1,0,,IV:6641571:6641875:+|IV:6641963:6642344:+|IV:6642445:6642511:+|IV:6642627:6642783:+|IV:6642853:6642929:+|IV:6642955:6643030:+|IV:6643087:6643153:+|IV:6643267:6643775:+|IV:6643865:6643930:+|IV:6644024:6644335:+|IV:6644397:6644465:+|IV:6644539:6644713:+|IV:6644904:6645020:+|IV:6645042:6645111:+,,0,0,1,0.0,1.0,,,IV:6640179:6645218:+,0,15,15,0.5,0.5,,IV:6640179:6641547:+|IV:6641581:6641865:+|IV:6641973:6642334:+|IV:6642455:6642501:+|IV:6642637:6642773:+|IV:6642863:6642919:+|IV:6642965:6643020:+|IV:6643097:6643143:+|IV:6643277:6643765:+|IV:6643875:6643920:+|IV:6644034:6644325:+|IV:6644407:6644455:+|IV:6644549:6644703:+|IV:6644914:6645010:+|IV:6645052:6645101:+,IV:6641547:6641581:+|IV:6641865:6641973:+|IV:6642334:6642455:+|IV:6642501:6642637:+|IV:6642773:6642863:+|IV:6642919:6642965:+|IV:6643020:6643097:+|IV:6643143:6643277:+|IV:6643765:6643875:+|IV:6643920:6644034:+|IV:6644325:6644407:+|IV:6644455:6644549:+|IV:6644703:6644914:+|IV:6645010:6645052:+|IV:6645101:6645218:+,0,0,0,0,14,,IV:6641581:6641865:+|IV:6641973:6642334:+|IV:6642455:6642501:+|IV:6642637:6642773:+|IV:6642863:6642919:+|IV:6642965:6643020:+|IV:6643097:6643143:+|IV:6643277:6643765:+|IV:6643875:6643920:+|IV:6644034:6644325:+|IV:6644407:6644455:+|IV:6644549:6644703:+|IV:6644914:6645010:+|IV:6645052:6645101:+,1516,0,3523,3523,5039,0.6991466560825561,0.3008533439174439,0,3523,1516,5039,0.6991466560825561,0.3008533439174439,0,0,0,1,1,0,0,0,0
gene:WBGene00015280,tr_gene:WBGene00015280_2,tr_gene:WBGene00015280_4,2,3,12,0.29411764705882354,0.7058823529411764,IV:6644397:6644465:+|IV:6644904:6645020:+,IV:6640227:6641531:+|IV:6644397:6644464:+|IV:6644906:6645019:+,IV:6641571:6641875:+|IV:6641963:6642344:+|IV:6642445:6642511:+|IV:6642627:6642783:+|IV:6642853:6642929:+|IV:6642955:6643030:+|IV:6643087:6643153:+|IV:6643267:6643775:+|IV:6643865:6643930:+|IV:6644024:6644335:+|IV:6644539:6644713:+|IV:6645042:6645111:+,0,1,15,0.0625,0.9375,,IV:6640179:6640237:+,IV:6641521:6641581:+|IV:6641865:6641973:+|IV:6642334:6642455:+|IV:6642501:6642637:+|IV:6642773:6642863:+|IV:6642919:6642965:+|IV:6643020:6643097:+|IV:6643143:6643277:+|IV:6643765:6643875:+|IV:6643920:6644034:+|IV:6644325:6644407:+|IV:6644454:6644549:+|IV:6644703:6644916:+|IV:6645009:6645052:+|IV:6645101:6645218:+,0,5,15,0.25,0.75,,IV:6640179:6640237:+|IV:6641521:6641547:+|IV:6644454:6644455:+|IV:6644914:6644916:+|IV:6645009:6645010:+,IV:6641547:6641581:+|IV:6641865:6641973:+|IV:6642334:6642455:+|IV:6642501:6642637:+|IV:6642773:6642863:+|IV:6642919:6642965:+|IV:6643020:6643097:+|IV:6643143:6643277:+|IV:6643765:6643875:+|IV:6643920:6644034:+|IV:6644325:6644407:+|IV:6644455:6644549:+|IV:6644703:6644914:+|IV:6645010:6645052:+|IV:6645101:6645218:+,0,1,11,0,0,,,1516,0,88,88,1604,0.05486284289276808,0.9451371571072319,0,30,1516,1546,0.019404915912031046,0.9805950840879689,0,58,0,0,1,0,1,1,0
gene:WBGene00015280,tr_gene:WBGene00015280_3,tr_gene:WBGene00015280_4,15,0,0,1,0,IV:6640227:6641531:+|IV:6641571:6641875:+|IV:6641963:6642344:+|IV:6642445:6642511:+|IV:6642627:6642783:+|IV:6642853:6642929:+|IV:6642955:6643030:+|IV:6643087:6643153:+|IV:6643267:6643775:+|IV:6643865:6643930:+|IV:6644024:6644335:+|IV:6644397:6644464:+|IV:6644539:6644713:+|IV:6644906:6645019:+|IV:6645042:6645111:+,,,0,0,1,0.0,1.0,,,IV:6640179:6645218:+,15,0,16,0.4838709677419355,0.5161290322580645,IV:6640237:6641521:+|IV:6641581:6641865:+|IV:6641973:6642334:+|IV:6642455:6642501:+|IV:6642637:6642773:+|IV:6642863:6642919:+|IV:6642965:6643020:+|IV:6643097:6643143:+|IV:6643277:6643765:+|IV:6643875:6643920:+|IV:6644034:6644325:+|IV:6644407:6644454:+|IV:6644549:6644703:+|IV:6644916:6645009:+|IV:6645052:6645101:+,,IV:6640179:6640237:+|IV:6641521:6641581:+|IV:6641865:6641973:+|IV:6642334:6642455:+|IV:6642501:6642637:+|IV:6642773:6642863:+|IV:6642919:6642965:+|IV:6643020:6643097:+|IV:6643143:6643277:+|IV:6643765:6643875:+|IV:6643920:6644034:+|IV:6644325:6644407:+|IV:6644454:6644549:+|IV:6644703:6644916:+|IV:6645009:6645052:+|IV:6645101:6645218:+,0,0,0,15,0,IV:6640237:6641521:+|IV:6641581:6641865:+|IV:6641973:6642334:+|IV:6642455:6642501:+|IV:6642637:6642773:+|IV:6642863:6642919:+|IV:6642965:6643020:+|IV:6643097:6643143:+|IV:6643277:6643765:+|IV:6643875:6643920:+|IV:6644034:6644325:+|IV:6644407:6644454:+|IV:6644549:6644703:+|IV:6644916:6645009:+|IV:6645052:6645101:+,,1604,3435,0,3435,5039,0.681682873586029,0.31831712641397103,3435,0,1604,5039,0.681682873586029,0.31831712641397103,0,0,0,1,0,0,0,0,0
gene:WBGene00015509,tr_gene:WBGene00015509_1,tr_gene:WBGene00015509_2,9,0,0,1,0,IV:7826509:7826579:-|IV:7826656:7826928:-|IV:7826969:7827035:-|IV:7827095:7827430:-|IV:7827452:7827578:-|IV:7827665:7828272:-|IV:7828409:7828494:-|IV:7828975:7829108:-|IV:7829153:7829222:-,,,0,0,1,0.0,1.0,,,IV:7826333:7829301:-,9,0,10,0.47368421052631576,0.5263157894736843,IV:7826519:7826569:-|IV:7826666:7826918:-|IV:7826979:7827025:-|IV:7827105:7827420:-|IV:7827462:7827568:-|IV:7827675:7828262:-|IV:7828419:7828484:-|IV:7828985:7829098:-|IV:7829163:7829212:-,,IV:7826333:7826519:-|IV:7826569:7826666:-|IV:7826918:7826979:-|IV:7827025:7827105:-|IV:7827420:7827462:-|IV:7827568:7827675:-|IV:7828262:7828419:-|IV:7828484:7828985:-|IV:7829098:7829163:-|IV:7829212:7829301:-,0,0,0,9,0,IV:7826519:7826569:-|IV:7826666:7826918:-|IV:7826979:7827025:-|IV:7827105:7827420:-|IV:7827462:7827568:-|IV:7827675:7828262:-|IV:7828419:7828484:-|IV:7828985:7829098:-|IV:7829163:7829212:-,,1385,1583,0,1583,2968,0.5333557951482479,0.46664420485175206,1583,0,1385,2968,0.5333557951482479,0.46664420485175206,0,0,0,1,0,0,0,0,0
gene:WBGene00015538,tr_gene:WBGene00015538_1,tr_gene:WBGene00015538_2,0,1,3,0.25,0.75,,IV:5848938:5849234:+,IV:5849430:5849551:+|IV:5849914:5849985:+|IV:5850375:5850441:+,0,1,4,0.2,0.8,,IV:5848887:5848948:+,IV:5849224:5849440:+|IV:5849541:5849924:+|IV:5849975:5850385:+|IV:5850431:5850838:+,0,2,4,0.3333333333333333,0.6666666666666667,,IV:5848887:5848948:+|IV:5849224:5849317:+,IV:5849317:5849440:+|IV:5849541:5849924:+|IV:5849975:5850385:+|IV:5850431:5850838:+,0,1,3,0,0,,,1323,0,154,154,1477,0.10426540284360189,0.8957345971563981,0,93,1323,1416,0.06567796610169492,0.934322033898305,0,61,0,0,1,0,1,1,0
gene:WBGene00015538,tr_gene:WBGene00015538_1,tr_gene:WBGene00015538_3,0,1,3,0.25,0.75,,IV:5848749:5848897:+,IV:5849430:5849551:+|IV:5849914:5849985:+|IV:5850375:5850441:+,0,1,4,0.2,0.8,,IV:5848656:5848759:+,IV:5848887:5849440:+|IV:5849541:5849924:+|IV:5849975:5850385:+|IV:5850431:5850838:+,0,2,4,0.3333333333333333,0.6666666666666667,,IV:5848656:5848759:+|IV:5848887:5849317:+,IV:5849317:5849440:+|IV:5849541:5849924:+|IV:5849975:5850385:+|IV:5850431:5850838:+,0,1,3,0,0,,,1323,0,533,533,1856,0.28717672413793105,0.712823275862069,0,430,1323,1753,0.2452937820878494,0.7547062179121506,0,103,0,0,1,0,1,1,0
gene:WBGene00015538,tr_gene:WBGene00015538_2,tr_gene:WBGene00015538_3,1,1,3,0.4,0.6,IV:5848938:5849234:+,IV:5848749:5848897:+,IV:5849430:5849551:+|IV:5849914:5849985:+|IV:5850375:5850441:+,0,1,4,0.2,0.8,,IV:5848656:5848759:+,IV:5848887:5849440:+|IV:5849541:5849924:+|IV:5849975:5850385:+|IV:5850431:5850838:+,0,2,5,0.2857142857142857,0.7142857142857143,,IV:5848656:5848759:+|IV:5848948:5849224:+,IV:5848887:5848948:+|IV:5849224:5849440:+|IV:5849541:5849924:+|IV:5849975:5850385:+|IV:5850431:5850838:+,0,1,3,0,1,,IV:5848948:5849224:+,1477,0,379,379,1856,0.20420258620689655,0.7957974137931034,0,276,1477,1753,0.15744438106103822,0.8425556189389618,0,103,0,1,1,0,0,0,0
gene:WBGene00015540,tr_gene:WBGene00015540_1,tr_gene:WBGene00015540_2,1,3,1,0.8,0.19999999999999996,IV:5845594:5845987:-,IV:5844483:5844546:-|IV:5844936:5845007:-|IV:5845370:5845491:-,IV:5846028:5846273:-,0,3,2,0.6,0.4,,IV:5844004:5844493:-|IV:5844536:5844946:-|IV:5844997:5845380:-,IV:5845481:5846038:-|IV:5846263:5846398:-,0,4,3,0.5714285714285714,0.4285714285714286,,IV:5844004:5844493:-|IV:5844536:5844946:-|IV:5844997:5845380:-|IV:5845604:5845977:-,IV:5845481:5845604:-|IV:5845977:5846038:-|IV:5846263:5846398:-,0,3,1,0,1,,IV:5845604:5845977:-,319,0,1655,1655,1974,0.8383991894630193,0.16160081053698072,0,373,319,692,0.5390173410404624,0.4609826589595376,0,1282,0,1,0,1,0,0,0
gene:WBGene00015551,tr_gene:WBGene00015551_1,tr_gene:WBGene00015551_2,0,1,4,0.2,0.8,,IV:7024315:7026481:+,IV:7026593:7026788:+|IV:7027015:7027171:+|IV:7027293:7027362:+|IV:7027821:7027918:+,0,1,5,0.16666666666666666,0.8333333333333334,,IV:7024210:7024325:+,IV:7026465:7026603:+|IV:7026778:7027025:+|IV:7027161:7027303:+|IV:7027352:7027831:+|IV:7027908:7028144:+,1,1,5,0.2857142857142857,0.7142857142857143,IV:7026465:7026471:+,IV:7024210:7024325:+,IV:7026471:7026603:+|IV:7026778:7027025:+|IV:7027161:7027303:+|IV:7027352:7027831:+|IV:7027908:7028144:+,0,1,4,0,0,,,1236,6,115,121,1357,0.08916728076639646,0.9108327192336035,6,0,1236,1242,0.004830917874396135,0.9951690821256038,0,115,0,0,1,0,1,1,0
gene:WBGene00016027,tr_gene:WBGene00016027_1,tr_gene:WBGene00016027_2,0,3,0,1,0,,IV:2112484:2112744:-|IV:2112910:2112978:-|IV:2113071:2113288:-,,0,0,1,0.0,1.0,,,IV:2111893:2113422:-,0,4,4,0.5,0.5,,IV:2111893:2112398:-|IV:2112494:2112734:-|IV:2112920:2112968:-|IV:2113081:2113278:-,IV:2112398:2112494:-|IV:2112734:2112920:-|IV:2112968:2113081:-|IV:2113278:2113422:-,0,0,0,0,3,,IV:2112494:2112734:-|IV:2112920:2112968:-|IV:2113081:2113278:-,539,0,990,990,1529,0.6474820143884892,0.3525179856115108,0,990,539,1529,0.6474820143884892,0.3525179856115108,0,0,0,1,0,1,0,0,0
gene:WBGene00016027,tr_gene:WBGene00016027_1,tr_gene:WBGene00016027_3,0,1,3,0.25,0.75,,IV:2112077:2112376:-,IV:2112484:2112744:-|IV:2112910:2112978:-|IV:2113071:2113288:-,0,1,4,0.2,0.8,,IV:2111893:2112087:-,IV:2112366:2112494:-|IV:2112734:2112920:-|IV:2112968:2113081:-|IV:2113278:2113422:-,0,2,4,0.3333333333333333,0.6666666666666667,,IV:2111893:2112087:-|IV:2112366:2112398:-,IV:2112398:2112494:-|IV:2112734:2112920:-|IV:2112968:2113081:-|IV:2113278:2113422:-,0,1,3,0,0,,,539,0,226,226,765,0.2954248366013072,0.7045751633986927,0,32,539,571,0.05604203152364273,0.9439579684763573,0,194,0,0,0,1,1,1,0
