,gene_id,ujc_id,transcript_id,num_transcript_in_consol_transcript,num_transcript_id_in_gene,num_consol_transcript_id_in_gene,flag_gene_consolidated
11984,FBgn0030067,tr_FBgn0030067_1,FBtr0071255,2,2,1,1
11984,FBgn0030067,tr_FBgn0030067_1,FBtr0346163,2,2,1,1
11985,FBgn0030073,tr_FBgn0030073_1,FBtr0071263,1,1,1,0
11986,FBgn0030077,tr_FBgn0030077_3,FBtr0339679,1,3,3,0
11987,FBgn0030077,tr_FBgn0030077_1,FBtr0339680,1,3,3,0
11988,FBgn0030077,tr_FBgn0030077_2,FBtr0071357,1,3,3,0
11989,FBgn0030081,tr_FBgn0030081_1,FBtr0071353,1,1,1,0
11990,FBgn0030082,tr_FBgn0030082_1,FBtr0071284,1,3,2,1
11991,FBgn0030085,tr_FBgn0030085_1,FBtr0071288,1,1,1,0
11992,FBgn0030086,tr_FBgn0030086_1,FBtr0071289,1,1,1,0
11993,FBgn0030087,tr_FBgn0030087_2,FBtr0071352,1,7,7,0
11994,FBgn0030087,tr_FBgn0030087_1,FBtr0071351,1,7,7,0
11995,FBgn0030087,tr_FBgn0030087_7,FBtr0343319,1,7,7,0
11996,FBgn0030087,tr_FBgn0030087_4,FBtr0114595,1,7,7,0
11997,FBgn0030087,tr_FBgn0030087_3,FBtr0114594,1,7,7,0
11998,FBgn0030087,tr_FBgn0030087_6,FBtr0309251,1,7,7,0
11999,FBgn0030087,tr_FBgn0030087_5,FBtr0309250,1,7,7,0
12000,FBgn0030088,tr_FBgn0030088_1,FBtr0071293,1,1,1,0
12001,FBgn0030089,tr_FBgn0030089_9,FBtr0071296,1,9,9,0
12002,FBgn0030089,tr_FBgn0030089_8,FBtr0071294,1,9,9,0
12003,FBgn0030089,tr_FBgn0030089_6,FBtr0333808,1,9,9,0
12004,FBgn0030089,tr_FBgn0030089_4,FBtr0071298,1,9,9,0
12005,FBgn0030089,tr_FBgn0030089_3,FBtr0071297,1,9,9,0
12006,FBgn0030089,tr_FBgn0030089_2,FBtr0071295,1,9,9,0
12007,FBgn0030089,tr_FBgn0030089_7,FBtr0309255,1,9,9,0
12008,FBgn0030089,tr_FBgn0030089_5,FBtr0112965,1,9,9,0
12009,FBgn0030089,tr_FBgn0030089_1,FBtr0309254,1,9,9,0
12010,FBgn0030090,tr_FBgn0030090_1,FBtr0071349,2,2,1,1
12010,FBgn0030090,tr_FBgn0030090_1,FBtr0333304,2,2,1,1
12011,FBgn0030091,tr_FBgn0030091_1,FBtr0071299,1,1,1,0
12012,FBgn0030092,tr_FBgn0030092_2,FBtr0333477,1,2,2,0
12013,FBgn0030092,tr_FBgn0030092_1,FBtr0071348,1,2,2,0
12014,FBgn0030096,tr_FBgn0030096_1,FBtr0071342,1,1,1,0
12015,FBgn0030097,tr_FBgn0030097_1,FBtr0071341,1,1,1,0
12016,FBgn0030098,tr_FBgn0030098_2,FBtr0332623,1,2,2,0
12017,FBgn0030100,tr_FBgn0030100_1,FBtr0071306,1,1,1,0
12018,FBgn0030101,tr_FBgn0030101_2,FBtr0071340,1,2,2,0
12019,FBgn0030101,tr_FBgn0030101_1,FBtr0071339,1,2,2,0
12020,FBgn0030102,tr_FBgn0030102_1,FBtr0071336,2,2,1,1
12020,FBgn0030102,tr_FBgn0030102_1,FBtr0340494,2,2,1,1
12021,FBgn0030103,tr_FBgn0030103_1,FBtr0071307,1,1,1,0
12022,FBgn0030105,tr_FBgn0030105_1,FBtr0071309,2,2,1,1
12022,FBgn0030105,tr_FBgn0030105_1,FBtr0346164,2,2,1,1
12023,FBgn0030108,tr_FBgn0030108_1,FBtr0071311,1,1,1,0
12024,FBgn0030109,tr_FBgn0030109_1,FBtr0071334,1,1,1,0
12025,FBgn0030114,tr_FBgn0030114_2,FBtr0071315,1,6,6,0
12026,FBgn0030114,tr_FBgn0030114_3,FBtr0071314,1,6,6,0
12027,FBgn0030114,tr_FBgn0030114_4,FBtr0071316,1,6,6,0
12028,FBgn0030114,tr_FBgn0030114_6,FBtr0340123,1,6,6,0
12029,FBgn0030114,tr_FBgn0030114_5,FBtr0340122,1,6,6,0
12030,FBgn0030114,tr_FBgn0030114_1,FBtr0340121,1,6,6,0
12031,FBgn0030120,tr_FBgn0030120_1,FBtr0071328,1,1,1,0
12032,FBgn0030121,tr_FBgn0030121_1,FBtr0071327,1,2,2,0
12033,FBgn0030121,tr_FBgn0030121_2,FBtr0302964,1,2,2,0
12034,FBgn0030122,tr_FBgn0030122_1,FBtr0071319,2,2,1,1
12034,FBgn0030122,tr_FBgn0030122_1,FBtr0339949,2,2,1,1
12035,FBgn0030136,tr_FBgn0030136_1,FBtr0071360,2,2,1,1
12035,FBgn0030136,tr_FBgn0030136_1,FBtr0343411,2,2,1,1
12036,FBgn0030137,tr_FBgn0030137_1,FBtr0071371,1,1,1,0
12037,FBgn0030141,tr_FBgn0030141_1,FBtr0071363,1,1,1,0
12038,FBgn0030148,tr_FBgn0030148_1,FBtr0071403,2,2,1,1
12038,FBgn0030148,tr_FBgn0030148_1,FBtr0346168,2,2,1,1
12039,FBgn0030151,tr_FBgn0030151_3,FBtr0089383,1,5,5,0
12040,FBgn0030151,tr_FBgn0030151_5,FBtr0089385,1,5,5,0
12041,FBgn0030151,tr_FBgn0030151_4,FBtr0089384,1,5,5,0
12042,FBgn0030151,tr_FBgn0030151_2,FBtr0336922,1,5,5,0
12043,FBgn0030151,tr_FBgn0030151_1,FBtr0089386,1,5,5,0
12044,FBgn0030156,tr_FBgn0030156_1,FBtr0071397,1,1,1,0
12045,FBgn0030157,tr_FBgn0030157_1,FBtr0071388,1,1,1,0
12046,FBgn0030159,tr_FBgn0030159_2,FBtr0071390,1,2,2,0
12047,FBgn0030160,tr_FBgn0030160_1,FBtr0071391,1,2,2,0
12048,FBgn0030161,tr_FBgn0030161_1,FBtr0343032,1,2,2,0
12049,FBgn0030161,tr_FBgn0030161_2,FBtr0112966,1,2,2,0
12050,FBgn0030162,tr_FBgn0030162_1,FBtr0071395,2,2,1,1
12050,FBgn0030162,tr_FBgn0030162_1,FBtr0343031,2,2,1,1
12051,FBgn0030163,tr_FBgn0030163_2,FBtr0112968,1,3,3,0
12052,FBgn0030163,tr_FBgn0030163_1,FBtr0071429,1,3,3,0
12053,FBgn0030163,tr_FBgn0030163_3,FBtr0336907,1,3,3,0
12054,FBgn0030164,tr_FBgn0030164_1,FBtr0336905,1,4,3,1
12055,FBgn0030164,tr_FBgn0030164_3,FBtr0071408,2,4,3,1
12055,FBgn0030164,tr_FBgn0030164_3,FBtr0112969,2,4,3,1
12056,FBgn0030164,tr_FBgn0030164_2,FBtr0336906,1,4,3,1
12057,FBgn0030167,tr_FBgn0030167_2,FBtr0307590,1,2,2,0
12058,FBgn0030167,tr_FBgn0030167_1,FBtr0112970,1,2,2,0
12059,FBgn0030170,tr_FBgn0030170_2,FBtr0112971,1,2,2,0
12060,FBgn0030170,tr_FBgn0030170_1,FBtr0071415,1,2,2,0
12061,FBgn0030174,tr_FBgn0030174_5,FBtr0071423,1,6,6,0
12062,FBgn0030174,tr_FBgn0030174_1,FBtr0071421,1,6,6,0
12063,FBgn0030174,tr_FBgn0030174_2,FBtr0071422,1,6,6,0
12064,FBgn0030174,tr_FBgn0030174_3,FBtr0309221,1,6,6,0
12065,FBgn0030174,tr_FBgn0030174_4,FBtr0309219,1,6,6,0
12066,FBgn0030174,tr_FBgn0030174_6,FBtr0309220,1,6,6,0
12067,FBgn0030177,tr_FBgn0030177_1,FBtr0071430,2,2,1,1
12067,FBgn0030177,tr_FBgn0030177_1,FBtr0340473,2,2,1,1
12068,FBgn0030178,tr_FBgn0030178_1,FBtr0290234,1,1,1,0
12069,FBgn0030181,tr_FBgn0030181_2,FBtr0332895,1,2,2,0
12070,FBgn0030181,tr_FBgn0030181_1,FBtr0112973,1,2,2,0
12071,FBgn0030183,tr_FBgn0030183_1,FBtr0332900,1,5,5,0
12072,FBgn0030183,tr_FBgn0030183_2,FBtr0332899,1,5,5,0
12073,FBgn0030183,tr_FBgn0030183_3,FBtr0071487,1,5,5,0
12074,FBgn0030183,tr_FBgn0030183_5,FBtr0332898,1,5,5,0
12075,FBgn0030183,tr_FBgn0030183_4,FBtr0112974,1,5,5,0
12076,FBgn0030186,tr_FBgn0030186_1,FBtr0071486,1,1,1,0
12077,FBgn0030187,tr_FBgn0030187_1,FBtr0071484,2,3,2,1
12077,FBgn0030187,tr_FBgn0030187_1,FBtr0346337,2,3,2,1
12078,FBgn0030187,tr_FBgn0030187_2,FBtr0346336,1,3,2,1
12079,FBgn0030189,tr_FBgn0030189_1,FBtr0071441,1,1,1,0
12080,FBgn0030191,tr_FBgn0030191_1,FBtr0071471,1,2,2,0
12081,FBgn0030191,tr_FBgn0030191_2,FBtr0330316,1,2,2,0
12082,FBgn0030196,tr_FBgn0030196_1,FBtr0071465,3,3,1,1
12082,FBgn0030196,tr_FBgn0030196_1,FBtr0333306,3,3,1,1
12082,FBgn0030196,tr_FBgn0030196_1,FBtr0346350,3,3,1,1
12083,FBgn0030204,tr_FBgn0030204_1,FBtr0071462,1,1,1,0
12084,FBgn0030206,tr_FBgn0030206_2,FBtr0071450,1,2,2,0
12085,FBgn0030206,tr_FBgn0030206_1,FBtr0307487,1,2,2,0
12086,FBgn0030208,tr_FBgn0030208_4,FBtr0336899,1,4,4,0
12087,FBgn0030208,tr_FBgn0030208_2,FBtr0071451,1,4,4,0
12088,FBgn0030208,tr_FBgn0030208_3,FBtr0071453,1,4,4,0
12089,FBgn0030208,tr_FBgn0030208_1,FBtr0071452,1,4,4,0
12090,FBgn0030215,tr_FBgn0030215_1,FBtr0071512,1,2,2,0
12091,FBgn0030215,tr_FBgn0030215_2,FBtr0310297,1,2,2,0
12092,FBgn0030217,tr_FBgn0030217_1,FBtr0071491,1,1,1,0
12093,FBgn0030218,tr_FBgn0030218_1,FBtr0310444,1,2,2,0
12094,FBgn0030218,tr_FBgn0030218_2,FBtr0071510,1,2,2,0
12095,FBgn0030222,tr_FBgn0030222_1,FBtr0071506,1,1,1,0
12096,FBgn0030223,tr_FBgn0030223_1,FBtr0071492,1,1,1,0
12097,FBgn0030228,tr_FBgn0030228_1,FBtr0071497,2,2,1,1
12097,FBgn0030228,tr_FBgn0030228_1,FBtr0334456,2,2,1,1
12098,FBgn0030230,tr_FBgn0030230_3,FBtr0332295,1,4,4,0
12099,FBgn0030230,tr_FBgn0030230_2,FBtr0301558,1,4,4,0
12100,FBgn0030230,tr_FBgn0030230_4,FBtr0332296,1,4,4,0
12101,FBgn0030230,tr_FBgn0030230_1,FBtr0071502,1,4,4,0
12102,FBgn0030234,tr_FBgn0030234_3,FBtr0112977,1,5,5,0
12103,FBgn0030234,tr_FBgn0030234_2,FBtr0112976,1,5,5,0
12104,FBgn0030234,tr_FBgn0030234_4,FBtr0073376,1,5,5,0
12105,FBgn0030234,tr_FBgn0030234_5,FBtr0112975,1,5,5,0
12106,FBgn0030234,tr_FBgn0030234_1,FBtr0343639,1,5,5,0
12107,FBgn0030239,tr_FBgn0030239_1,FBtr0073379,1,1,1,0
12108,FBgn0030240,tr_FBgn0030240_1,FBtr0073380,1,1,1,0
12109,FBgn0030243,tr_FBgn0030243_1,FBtr0073381,2,2,1,1
12109,FBgn0030243,tr_FBgn0030243_1,FBtr0332961,2,2,1,1
12110,FBgn0030244,tr_FBgn0030244_1,FBtr0073382,1,2,2,0
12111,FBgn0030244,tr_FBgn0030244_2,FBtr0339835,1,2,2,0
12112,FBgn0030245,tr_FBgn0030245_4,FBtr0073407,1,5,4,1
12113,FBgn0030245,tr_FBgn0030245_3,FBtr0073408,2,5,4,1
12113,FBgn0030245,tr_FBgn0030245_3,FBtr0346382,2,5,4,1
12114,FBgn0030245,tr_FBgn0030245_1,FBtr0073406,1,5,4,1
12115,FBgn0030245,tr_FBgn0030245_2,FBtr0339836,1,5,4,1
12116,FBgn0030246,tr_FBgn0030246_1,FBtr0073403,2,2,1,1
12116,FBgn0030246,tr_FBgn0030246_1,FBtr0339768,2,2,1,1
12117,FBgn0030247,tr_FBgn0030247_2,FBtr0339767,1,3,2,1
12118,FBgn0030251,tr_FBgn0030251_1,FBtr0073387,2,2,1,1
12118,FBgn0030251,tr_FBgn0030251_1,FBtr0343591,2,2,1,1
12119,FBgn0030257,tr_FBgn0030257_1,FBtr0073390,1,3,3,0
12120,FBgn0030257,tr_FBgn0030257_2,FBtr0073391,1,3,3,0
12121,FBgn0030257,tr_FBgn0030257_3,FBtr0331720,1,3,3,0
12122,FBgn0030258,tr_FBgn0030258_2,FBtr0073396,2,3,2,1
12122,FBgn0030258,tr_FBgn0030258_2,FBtr0346272,2,3,2,1
12123,FBgn0030258,tr_FBgn0030258_1,FBtr0073397,1,3,2,1
12124,FBgn0030259,tr_FBgn0030259_1,FBtr0299600,1,1,1,0
12125,FBgn0030260,tr_FBgn0030260_1,FBtr0073394,1,1,1,0
12126,FBgn0030261,tr_FBgn0030261_1,FBtr0073392,2,2,1,1
12126,FBgn0030261,tr_FBgn0030261_1,FBtr0346297,2,2,1,1
12127,FBgn0030262,tr_FBgn0030262_1,FBtr0073427,2,2,1,1
12127,FBgn0030262,tr_FBgn0030262_1,FBtr0346279,2,2,1,1
12128,FBgn0030263,tr_FBgn0030263_1,FBtr0073428,2,2,1,1
12128,FBgn0030263,tr_FBgn0030263_1,FBtr0346280,2,2,1,1
12129,FBgn0030266,tr_FBgn0030266_1,FBtr0073481,1,1,1,0
12130,FBgn0030268,tr_FBgn0030268_1,FBtr0073479,1,6,4,1
12131,FBgn0030268,tr_FBgn0030268_3,FBtr0073478,1,6,4,1
12132,FBgn0030268,tr_FBgn0030268_2,FBtr0073477,1,6,4,1
12133,FBgn0030268,tr_FBgn0030268_4,FBtr0073475,3,6,4,1
12133,FBgn0030268,tr_FBgn0030268_4,FBtr0073476,3,6,4,1
12133,FBgn0030268,tr_FBgn0030268_4,FBtr0346270,3,6,4,1
12134,FBgn0030270,tr_FBgn0030270_1,FBtr0307189,1,2,2,0
12135,FBgn0030270,tr_FBgn0030270_2,FBtr0073473,1,2,2,0
12136,FBgn0030271,tr_FBgn0030271_1,FBtr0073438,2,2,1,1
12136,FBgn0030271,tr_FBgn0030271_1,FBtr0307187,2,2,1,1
12137,FBgn0030272,tr_FBgn0030272_1,FBtr0073439,1,1,1,0
12138,FBgn0030274,tr_FBgn0030274_3,FBtr0073440,2,4,3,1
12138,FBgn0030274,tr_FBgn0030274_3,FBtr0343038,2,4,3,1
12139,FBgn0030274,tr_FBgn0030274_1,FBtr0331740,1,4,3,1
12140,FBgn0030274,tr_FBgn0030274_2,FBtr0331741,1,4,3,1
12141,FBgn0030276,tr_FBgn0030276_2,FBtr0073441,2,3,2,1
12141,FBgn0030276,tr_FBgn0030276_2,FBtr0073443,2,3,2,1
12142,FBgn0030276,tr_FBgn0030276_1,FBtr0073444,1,3,2,1
12143,FBgn0030286,tr_FBgn0030286_1,FBtr0073448,1,1,1,0
12144,FBgn0030289,tr_FBgn0030289_1,FBtr0290227,2,2,1,1
12144,FBgn0030289,tr_FBgn0030289_1,FBtr0307491,2,2,1,1
12145,FBgn0030293,tr_FBgn0030293_3,FBtr0340049,1,3,3,0
12146,FBgn0030293,tr_FBgn0030293_1,FBtr0073453,1,3,3,0
12147,FBgn0030293,tr_FBgn0030293_2,FBtr0340050,1,3,3,0
12148,FBgn0030294,tr_FBgn0030294_1,FBtr0073456,1,1,1,0
12149,FBgn0030296,tr_FBgn0030296_1,FBtr0300849,1,2,2,0
12150,FBgn0030296,tr_FBgn0030296_2,FBtr0309222,1,2,2,0
12151,FBgn0030297,tr_FBgn0030297_1,FBtr0073550,1,1,1,0
12152,FBgn0030298,tr_FBgn0030298_1,FBtr0346792,1,1,1,0
12153,FBgn0030300,tr_FBgn0030300_2,FBtr0073497,1,2,2,0
12154,FBgn0030300,tr_FBgn0030300_1,FBtr0073498,1,2,2,0
12155,FBgn0030301,tr_FBgn0030301_1,FBtr0073500,1,3,3,0
12156,FBgn0030301,tr_FBgn0030301_2,FBtr0332619,1,3,3,0
12157,FBgn0030301,tr_FBgn0030301_3,FBtr0073499,1,3,3,0
12158,FBgn0030304,tr_FBgn0030304_1,FBtr0073503,2,2,1,1
12158,FBgn0030304,tr_FBgn0030304_1,FBtr0346268,2,2,1,1
12159,FBgn0030305,tr_FBgn0030305_1,FBtr0073505,1,1,1,0
12160,FBgn0030306,tr_FBgn0030306_2,FBtr0340293,2,3,2,1
12160,FBgn0030306,tr_FBgn0030306_2,FBtr0340294,2,3,2,1
12161,FBgn0030306,tr_FBgn0030306_1,FBtr0073506,1,3,2,1
12162,FBgn0030309,tr_FBgn0030309_1,FBtr0339694,1,4,4,0
12163,FBgn0030309,tr_FBgn0030309_4,FBtr0339693,1,4,4,0
12164,FBgn0030309,tr_FBgn0030309_2,FBtr0073544,1,4,4,0
12165,FBgn0030309,tr_FBgn0030309_3,FBtr0073543,1,4,4,0
12166,FBgn0030310,tr_FBgn0030310_1,FBtr0073509,2,2,1,1
12166,FBgn0030310,tr_FBgn0030310_1,FBtr0340296,2,2,1,1
12167,FBgn0030311,tr_FBgn0030311_1,FBtr0073510,1,2,2,0
12168,FBgn0030311,tr_FBgn0030311_2,FBtr0433504,1,2,2,0
12169,FBgn0030313,tr_FBgn0030313_2,FBtr0332616,1,2,2,0
12170,FBgn0030314,tr_FBgn0030314_1,FBtr0073512,1,1,1,0
12171,FBgn0030316,tr_FBgn0030316_1,FBtr0073513,1,2,2,0
12172,FBgn0030316,tr_FBgn0030316_2,FBtr0300872,1,2,2,0
12173,FBgn0030317,tr_FBgn0030317_1,FBtr0073539,1,1,1,0
12174,FBgn0030318,tr_FBgn0030318_1,FBtr0073518,2,2,1,1
12174,FBgn0030318,tr_FBgn0030318_1,FBtr0073519,2,2,1,1
12175,FBgn0030319,tr_FBgn0030319_1,FBtr0073537,1,1,1,0
12176,FBgn0030320,tr_FBgn0030320_2,FBtr0306135,1,4,3,1
12177,FBgn0030320,tr_FBgn0030320_3,FBtr0073536,2,4,3,1
12177,FBgn0030320,tr_FBgn0030320_3,FBtr0306133,2,4,3,1
12178,FBgn0030320,tr_FBgn0030320_1,FBtr0306134,1,4,3,1
12179,FBgn0030321,tr_FBgn0030321_1,FBtr0073520,2,2,1,1
12179,FBgn0030321,tr_FBgn0030321_1,FBtr0343647,2,2,1,1
12180,FBgn0030323,tr_FBgn0030323_1,FBtr0073532,1,3,3,0
12181,FBgn0030323,tr_FBgn0030323_2,FBtr0073533,1,3,3,0
12182,FBgn0030326,tr_FBgn0030326_1,FBtr0073531,2,2,1,1
12182,FBgn0030326,tr_FBgn0030326_1,FBtr0346275,2,2,1,1
12183,FBgn0030327,tr_FBgn0030327_1,FBtr0073620,1,1,1,0
12184,FBgn0030328,tr_FBgn0030328_1,FBtr0345164,1,12,12,0
12185,FBgn0030328,tr_FBgn0030328_10,FBtr0303339,1,12,12,0
12186,FBgn0030328,tr_FBgn0030328_2,FBtr0303336,1,12,12,0
12187,FBgn0030328,tr_FBgn0030328_6,FBtr0303337,1,12,12,0
12188,FBgn0030328,tr_FBgn0030328_9,FBtr0303338,1,12,12,0
12189,FBgn0030328,tr_FBgn0030328_11,FBtr0333797,1,12,12,0
12190,FBgn0030328,tr_FBgn0030328_7,FBtr0073619,1,12,12,0
12191,FBgn0030328,tr_FBgn0030328_5,FBtr0073618,1,12,12,0
12192,FBgn0030328,tr_FBgn0030328_12,FBtr0073615,1,12,12,0
12193,FBgn0030328,tr_FBgn0030328_3,FBtr0333796,1,12,12,0
12194,FBgn0030328,tr_FBgn0030328_8,FBtr0073616,1,12,12,0
12195,FBgn0030328,tr_FBgn0030328_4,FBtr0073617,1,12,12,0
12196,FBgn0030329,tr_FBgn0030329_4,FBtr0303335,1,4,4,0
12197,FBgn0030329,tr_FBgn0030329_3,FBtr0303334,1,4,4,0
12198,FBgn0030329,tr_FBgn0030329_1,FBtr0332954,1,4,4,0
12199,FBgn0030329,tr_FBgn0030329_2,FBtr0073551,1,4,4,0
12200,FBgn0030330,tr_FBgn0030330_2,FBtr0332955,1,3,2,1
12201,FBgn0030330,tr_FBgn0030330_1,FBtr0073552,2,3,2,1
12201,FBgn0030330,tr_FBgn0030330_1,FBtr0073553,2,3,2,1
12202,FBgn0030331,tr_FBgn0030331_1,FBtr0112979,1,1,1,0
12203,FBgn0030332,tr_FBgn0030332_1,FBtr0073613,1,1,1,0
12204,FBgn0030334,tr_FBgn0030334_2,FBtr0346276,1,4,2,1
12205,FBgn0030334,tr_FBgn0030334_1,FBtr0073556,3,4,2,1
12205,FBgn0030334,tr_FBgn0030334_1,FBtr0073557,3,4,2,1
12205,FBgn0030334,tr_FBgn0030334_1,FBtr0346277,3,4,2,1
12206,FBgn0030336,tr_FBgn0030336_1,FBtr0345160,1,3,3,0
12207,FBgn0030336,tr_FBgn0030336_2,FBtr0073607,1,3,3,0
12208,FBgn0030336,tr_FBgn0030336_3,FBtr0339749,1,3,3,0
12209,FBgn0030339,tr_FBgn0030339_1,FBtr0073565,2,2,1,1
12209,FBgn0030339,tr_FBgn0030339_1,FBtr0333016,2,2,1,1
12210,FBgn0030340,tr_FBgn0030340_1,FBtr0303268,1,1,1,0
12211,FBgn0030341,tr_FBgn0030341_1,FBtr0073604,2,2,1,1
12211,FBgn0030341,tr_FBgn0030341_1,FBtr0334455,2,2,1,1
12212,FBgn0030342,tr_FBgn0030342_1,FBtr0073603,1,2,2,0
12213,FBgn0030342,tr_FBgn0030342_2,FBtr0073602,1,2,2,0
12214,FBgn0030343,tr_FBgn0030343_1,FBtr0273257,2,2,1,1
12214,FBgn0030343,tr_FBgn0030343_1,FBtr0334454,2,2,1,1
12215,FBgn0030344,tr_FBgn0030344_1,FBtr0073601,1,1,1,0
12216,FBgn0030345,tr_FBgn0030345_1,FBtr0073567,2,2,1,1
12216,FBgn0030345,tr_FBgn0030345_1,FBtr0330413,2,2,1,1
12217,FBgn0030347,tr_FBgn0030347_1,FBtr0073569,2,2,1,1
12217,FBgn0030347,tr_FBgn0030347_1,FBtr0331588,2,2,1,1
12218,FBgn0030348,tr_FBgn0030348_1,FBtr0331589,1,1,1,0
12219,FBgn0030349,tr_FBgn0030349_1,FBtr0308070,1,7,7,0
12220,FBgn0030349,tr_FBgn0030349_5,FBtr0331591,1,7,7,0
12221,FBgn0030349,tr_FBgn0030349_4,FBtr0114452,1,7,7,0
12222,FBgn0030349,tr_FBgn0030349_7,FBtr0344703,1,7,7,0
12223,FBgn0030349,tr_FBgn0030349_6,FBtr0331594,1,7,7,0
12224,FBgn0030349,tr_FBgn0030349_2,FBtr0344702,1,7,7,0
12225,FBgn0030349,tr_FBgn0030349_3,FBtr0114451,1,7,7,0
12226,FBgn0030350,tr_FBgn0030350_1,FBtr0073570,1,1,1,0
12227,FBgn0030351,tr_FBgn0030351_2,FBtr0331590,1,2,2,0
12228,FBgn0030351,tr_FBgn0030351_1,FBtr0073571,1,2,2,0
12229,FBgn0030352,tr_FBgn0030352_1,FBtr0073572,2,2,1,1
12229,FBgn0030352,tr_FBgn0030352_1,FBtr0346165,2,2,1,1
12230,FBgn0030354,tr_FBgn0030354_1,FBtr0342744,1,2,2,0
12231,FBgn0030354,tr_FBgn0030354_2,FBtr0073596,1,2,2,0
12232,FBgn0030356,tr_FBgn0030356_1,FBtr0073593,1,1,1,0
12233,FBgn0030357,tr_FBgn0030357_3,FBtr0331748,1,3,3,0
12234,FBgn0030357,tr_FBgn0030357_1,FBtr0302182,1,3,3,0
12235,FBgn0030357,tr_FBgn0030357_2,FBtr0073591,1,3,3,0
12236,FBgn0030358,tr_FBgn0030358_1,FBtr0073590,1,1,1,0
12237,FBgn0030359,tr_FBgn0030359_1,FBtr0073581,1,1,1,0
12238,FBgn0030360,tr_FBgn0030360_2,FBtr0339626,1,2,2,0
12239,FBgn0030360,tr_FBgn0030360_1,FBtr0073574,1,2,2,0
12240,FBgn0030361,tr_FBgn0030361_1,FBtr0073579,2,2,1,1
12240,FBgn0030361,tr_FBgn0030361_1,FBtr0346737,2,2,1,1
12241,FBgn0030362,tr_FBgn0030362_4,FBtr0073575,1,4,4,0
12242,FBgn0030362,tr_FBgn0030362_3,FBtr0073576,1,4,4,0
12243,FBgn0030362,tr_FBgn0030362_1,FBtr0073578,1,4,4,0
12244,FBgn0030362,tr_FBgn0030362_2,FBtr0073577,1,4,4,0
12245,FBgn0030364,tr_FBgn0030364_1,FBtr0073621,1,1,1,0
12246,FBgn0030365,tr_FBgn0030365_1,FBtr0073622,1,1,1,0
12247,FBgn0030366,tr_FBgn0030366_1,FBtr0342732,1,2,2,0
12248,FBgn0030366,tr_FBgn0030366_2,FBtr0073641,1,2,2,0
12249,FBgn0030367,tr_FBgn0030367_1,FBtr0073640,1,1,1,0
12250,FBgn0030369,tr_FBgn0030369_1,FBtr0073623,1,1,1,0
12251,FBgn0030374,tr_FBgn0030374_1,FBtr0300834,2,2,1,1
12251,FBgn0030374,tr_FBgn0030374_1,FBtr0300835,2,2,1,1
12252,FBgn0030375,tr_FBgn0030375_1,FBtr0073635,1,1,1,0
12253,FBgn0030376,tr_FBgn0030376_1,FBtr0300918,1,2,2,0
12254,FBgn0030376,tr_FBgn0030376_2,FBtr0333729,1,2,2,0
12255,FBgn0030385,tr_FBgn0030385_1,FBtr0336964,1,1,1,0
12256,FBgn0030386,tr_FBgn0030386_1,FBtr0073644,1,1,1,0
12257,FBgn0030390,tr_FBgn0030390_1,FBtr0073670,1,1,1,0
12258,FBgn0030391,tr_FBgn0030391_1,FBtr0339841,1,3,3,0
12259,FBgn0030391,tr_FBgn0030391_2,FBtr0073668,1,3,3,0
12260,FBgn0030391,tr_FBgn0030391_3,FBtr0073669,1,3,3,0
12261,FBgn0030394,tr_FBgn0030394_1,FBtr0073650,1,1,1,0
12262,FBgn0030396,tr_FBgn0030396_1,FBtr0073652,1,1,1,0
12263,FBgn0030398,tr_FBgn0030398_1,FBtr0073653,1,2,2,0
12264,FBgn0030398,tr_FBgn0030398_2,FBtr0333157,1,2,2,0
12265,FBgn0030400,tr_FBgn0030400_2,FBtr0073662,1,3,3,0
12266,FBgn0030400,tr_FBgn0030400_1,FBtr0273245,1,3,3,0
12267,FBgn0030400,tr_FBgn0030400_3,FBtr0331718,1,3,3,0
12268,FBgn0030403,tr_FBgn0030403_1,FBtr0073658,1,1,1,0
12269,FBgn0030406,tr_FBgn0030406_1,FBtr0073657,3,3,1,1
12269,FBgn0030406,tr_FBgn0030406_1,FBtr0310434,3,3,1,1
12269,FBgn0030406,tr_FBgn0030406_1,FBtr0346381,3,3,1,1
12270,FBgn0030407,tr_FBgn0030407_2,FBtr0073655,1,2,2,0
12271,FBgn0030407,tr_FBgn0030407_1,FBtr0346308,1,2,2,0
12272,FBgn0030408,tr_FBgn0030408_1,FBtr0073656,1,1,1,0
12273,FBgn0030409,tr_FBgn0030409_2,FBtr0307897,1,2,2,0
12274,FBgn0030409,tr_FBgn0030409_1,FBtr0073674,1,2,2,0
12275,FBgn0030410,tr_FBgn0030410_1,FBtr0073709,2,2,1,1
12275,FBgn0030410,tr_FBgn0030410_1,FBtr0346122,2,2,1,1
12276,FBgn0030412,tr_FBgn0030412_6,FBtr0307900,1,7,7,0
12277,FBgn0030412,tr_FBgn0030412_5,FBtr0307899,1,7,7,0
12278,FBgn0030412,tr_FBgn0030412_4,FBtr0300375,1,7,7,0
12279,FBgn0030412,tr_FBgn0030412_3,FBtr0307898,1,7,7,0
12280,FBgn0030412,tr_FBgn0030412_7,FBtr0340406,1,7,7,0
12281,FBgn0030412,tr_FBgn0030412_2,FBtr0073678,1,7,7,0
12282,FBgn0030412,tr_FBgn0030412_1,FBtr0340407,1,7,7,0
