ujc_id,num_xscripts,junction_string
tr2R_9882572_9886468_17699,1,2R:9883843:9883897:-|2R:9884206:9884622:-|2R:9884708:9884766:-|2R:9884901:9884963:-|2R:9885137:9885200:-|2R:9885301:9885361:-|2R:9885512:9885573:-|2R:9885980:9886200:-
tr2R_9882572_9886468_17700,1,2R:9883843:9883897:-|2R:9884002:9884085:-|2R:9884206:9884622:-|2R:9884708:9884766:-|2R:9884901:9884963:-|2R:9885137:9885200:-|2R:9885301:9885361:-|2R:9885512:9885573:-|2R:9885980:9886200:-
tr2R_9882572_9891689_23516,1,2R:9883843:9883897:-|2R:9884002:9884085:-|2R:9884206:9884622:-|2R:9884708:9884766:-|2R:9884901:9884963:-|2R:9885137:9885200:-|2R:9885301:9885361:-|2R:9885512:9885573:-|2R:9885980:9886931:-|2R:9887054:9887166:-|2R:9887409:9888737:-|2R:9888814:9888888:-|2R:9889124:9889607:-|2R:9889735:9891235:-
tr2R_9899018_9903287_18393,1,2R:9899279:9899350:-|2R:9900393:9900513:-|2R:9900676:9900776:-|2R:9900869:9900976:-|2R:9901154:9903165:-
tr2R_9899018_9903287_18394,1,2R:9899279:9899350:-|2R:9900393:9900513:-|2R:9900676:9900776:-|2R:9900869:9900976:-|2R:9901151:9903165:-
tr2R_9910893_9913488_14331,1,2R:9911282:9911394:+|2R:9911620:9911677:+|2R:9912248:9912314:+|2R:9912763:9912828:+
tr2R_9910893_9913488_14332,1,2R:9910914:9910972:+|2R:9911282:9911394:+|2R:9911620:9911677:+|2R:9912248:9912314:+|2R:9912763:9912828:+
tr2R_9959119_9959732_2997,1,2R:9959391:9959444:-
tr2R_9963835_9965067_7591,1,2R:9964321:9964375:-|2R:9964581:9964634:-
tr2R_9967231_9968388_7021,1,2R:9967812:9967877:+
tr2R_9971143_9972780_9973,1,2R:9971421:9971477:+|2R:9972443:9972501:+
tr2R_9971143_9972780_9974,1,2R:9972443:9972501:+
tr2R_10026839_10028498_10094,1,2R:10027643:10027708:+
tr2R_10026839_10030668_17585,1,2R:10026875:10026951:+|2R:10027643:10027708:+
tr2R_10029715_10032893_16073,1,2R:10030258:10031085:-|2R:10031214:10031284:-|2R:10031826:10032019:-|2R:10032125:10032214:-|2R:10032335:10032394:-
tr2R_10029263_10032893_17172,1,2R:10030258:10031085:-|2R:10031214:10031284:-|2R:10031419:10031580:-|2R:10031826:10032019:-|2R:10032125:10032214:-|2R:10032335:10032394:-
tr2R_10029263_10032893_17173,1,2R:10030258:10031085:-|2R:10031214:10031284:-|2R:10031419:10031589:-|2R:10031826:10032019:-|2R:10032125:10032214:-|2R:10032335:10032394:-
tr2R_10029263_10032893_17174,1,2R:10030258:10031085:-|2R:10031214:10031284:-|2R:10031446:10031589:-|2R:10031826:10032019:-|2R:10032125:10032214:-|2R:10032335:10032394:-
tr2R_10029263_10032893_17175,1,2R:10030258:10031085:-|2R:10031214:10031284:-|2R:10031446:10031580:-|2R:10031826:10032019:-|2R:10032125:10032214:-|2R:10032335:10032394:-
tr2R_10028443_10032893_18694,2,2R:10029057:10031085:-|2R:10031214:10031284:-|2R:10031419:10031580:-|2R:10031826:10032019:-|2R:10032125:10032214:-|2R:10032335:10032394:-
tr2R_10033304_10034698_8585,1,2R:10033551:10033604:+|2R:10033703:10033757:+|2R:10034021:10034073:+
tr2R_10035536_10040042_18775,1,2R:10037771:10038180:-|2R:10038512:10038581:-|2R:10038928:10039173:-|2R:10039343:10039404:-|2R:10039572:10039626:-|2R:10039849:10039968:-
tr2R_10034595_10048619_25665,3,2R:10037771:10038180:-|2R:10038512:10038581:-|2R:10038928:10039173:-|2R:10039343:10039404:-|2R:10039572:10039626:-|2R:10039849:10048251:-
tr2R_10063385_10066514_15930,1,2R:10065644:10065703:-
tr2R_10066650_10067242_2793,2,monoexon_10066650_10067242
tr2R_10069106_10071067_11753,1,2R:10069385:10069920:+|2R:10070067:10070129:+|2R:10070479:10070540:+
tr2R_10070981_10075645_19052,1,2R:10072090:10072154:-|2R:10073118:10073181:-|2R:10073359:10073760:-|2R:10074645:10074796:-|2R:10075342:10075463:-
tr2R_10078366_10084210_20722,1,2R:10079182:10081507:+|2R:10081632:10082642:+|2R:10082967:10083030:+|2R:10083134:10083262:+|2R:10083326:10083404:+|2R:10083493:10083574:+
tr2R_10078366_10084210_20723,1,2R:10079182:10081507:+|2R:10081632:10082642:+|2R:10082967:10083030:+|2R:10083134:10083262:+|2R:10083326:10083422:+|2R:10083493:10083574:+
tr2R_10087566_10096416_23368,1,2R:10087768:10090543:+|2R:10090799:10093144:+|2R:10094143:10094203:+|2R:10094634:10094696:+|2R:10094978:10095049:+
tr2R_10087566_10096416_23369,1,2R:10087604:10090543:+|2R:10090799:10093144:+|2R:10094143:10094203:+|2R:10094634:10094696:+|2R:10094978:10095049:+
tr2R_10087566_10096416_23370,1,2R:10087768:10090543:+|2R:10090799:10091757:+|2R:10091996:10093144:+|2R:10094143:10094203:+|2R:10094634:10094696:+|2R:10094978:10095049:+
tr2R_10085169_10096416_24574,1,2R:10085422:10090543:+|2R:10090799:10091757:+|2R:10091996:10093144:+|2R:10094143:10094203:+|2R:10094634:10094696:+|2R:10094978:10095049:+
tr2R_10098518_10099590_6471,1,2R:10099085:10099146:-|2R:10099393:10099459:-
tr2R_10117694_10121451_17436,1,2R:10117868:10118032:+|2R:10118542:10119479:+|2R:10119727:10119792:+|2R:10119990:10120051:+|2R:10120358:10120412:+
tr2R_10117694_10121451_17437,1,2R:10117899:10118032:+|2R:10118542:10119479:+|2R:10119727:10119792:+|2R:10119990:10120051:+|2R:10120358:10120412:+
tr2R_10137656_10139267_9845,1,2R:10137876:10137941:+|2R:10138333:10138392:+
tr2R_10142338_10146206_17654,1,2R:10143138:10143193:+|2R:10143348:10143409:+|2R:10143670:10143730:+|2R:10143882:10143945:+|2R:10144088:10144142:+|2R:10144277:10144354:+|2R:10144809:10144872:+|2R:10145058:10145117:+|2R:10145349:10145406:+
tr2R_10146638_10154877_22961,1,2R:10146846:10147059:-|2R:10147412:10147485:-|2R:10147581:10147646:-|2R:10147688:10147920:-|2R:10148004:10148082:-|2R:10148152:10150856:-|2R:10151052:10152904:-|2R:10153091:10153307:-|2R:10153417:10153476:-|2R:10153601:10153808:-|2R:10153983:10154042:-|2R:10154259:10154449:-|2R:10154634:10154722:-
tr2R_10145897_10154877_23426,1,2R:10146161:10146229:-|2R:10146443:10146708:-|2R:10146823:10146891:-|2R:10146994:10147059:-|2R:10147412:10147485:-|2R:10147581:10147646:-|2R:10147688:10147920:-|2R:10148004:10148082:-|2R:10148152:10150856:-|2R:10151052:10152904:-|2R:10153091:10153307:-|2R:10153417:10153476:-|2R:10153601:10153808:-|2R:10153983:10154042:-|2R:10154259:10154449:-|2R:10154634:10154722:-
tr2R_10145897_10154877_23427,1,2R:10146161:10146229:-|2R:10146443:10146708:-|2R:10146823:10146891:-|2R:10146994:10147059:-|2R:10147412:10147485:-|2R:10147581:10147646:-|2R:10147688:10147920:-|2R:10148004:10148082:-|2R:10148152:10148633:-|2R:10149094:10149348:-|2R:10149440:10150856:-|2R:10151052:10152904:-|2R:10153091:10153307:-|2R:10153417:10153476:-|2R:10153601:10153808:-|2R:10153983:10154042:-|2R:10154259:10154449:-|2R:10154634:10154722:-
tr2R_10145897_10154877_23428,1,2R:10146161:10146229:-|2R:10146443:10146708:-|2R:10146823:10146891:-|2R:10146994:10147059:-|2R:10147412:10147485:-|2R:10147581:10147646:-|2R:10147688:10147920:-|2R:10148004:10148082:-|2R:10148152:10150856:-|2R:10151052:10152904:-|2R:10153091:10153307:-|2R:10153417:10153476:-|2R:10153601:10153808:-|2R:10153983:10154042:-|2R:10154259:10154449:-|2R:10154634:10154731:-
tr2R_10145897_10154877_23429,1,2R:10146161:10146229:-|2R:10146443:10146708:-|2R:10146823:10146891:-|2R:10146994:10147059:-|2R:10147412:10147485:-|2R:10147581:10147646:-|2R:10147688:10147920:-|2R:10148004:10148082:-|2R:10148152:10150856:-|2R:10151052:10152378:-|2R:10152422:10152904:-|2R:10153091:10153307:-|2R:10153417:10153476:-|2R:10153601:10153808:-|2R:10153983:10154042:-|2R:10154259:10154449:-|2R:10154634:10154722:-
tr2R_10145897_10154877_23430,1,2R:10146161:10146229:-|2R:10146443:10146708:-|2R:10146823:10146891:-|2R:10146994:10147059:-|2R:10147412:10147485:-|2R:10147581:10147646:-|2R:10147688:10147920:-|2R:10148004:10148082:-|2R:10148152:10149348:-|2R:10149440:10150856:-|2R:10151052:10152904:-|2R:10153091:10153307:-|2R:10153417:10153476:-|2R:10153601:10153808:-|2R:10153983:10154042:-|2R:10154259:10154449:-|2R:10154634:10154722:-
tr2R_10145897_10154877_23431,1,2R:10146161:10146229:-|2R:10146443:10146708:-|2R:10146823:10146891:-|2R:10146994:10147059:-|2R:10147412:10147485:-|2R:10147581:10147646:-|2R:10147688:10147920:-|2R:10148004:10148082:-|2R:10148209:10150856:-|2R:10151052:10152904:-|2R:10153091:10153307:-|2R:10153417:10153476:-|2R:10153601:10153808:-|2R:10153983:10154042:-|2R:10154259:10154449:-|2R:10154634:10154722:-
tr2R_10145897_10154877_23432,1,2R:10146161:10146229:-|2R:10146443:10146708:-|2R:10146846:10147059:-|2R:10147412:10147485:-|2R:10147581:10147646:-|2R:10147688:10147920:-|2R:10148004:10148082:-|2R:10148152:10150856:-|2R:10151052:10152904:-|2R:10153091:10153307:-|2R:10153417:10153476:-|2R:10153601:10153808:-|2R:10153983:10154042:-|2R:10154259:10154449:-|2R:10154634:10154722:-
tr2R_10145897_10192394_29640,1,2R:10146161:10146229:-|2R:10146443:10146708:-|2R:10146823:10146891:-|2R:10146994:10147059:-|2R:10147412:10147485:-|2R:10147581:10147646:-|2R:10147688:10147920:-|2R:10148004:10148082:-|2R:10148152:10150856:-|2R:10151052:10152904:-|2R:10153091:10153307:-|2R:10153417:10153476:-|2R:10153601:10153808:-|2R:10153983:10154042:-|2R:10154259:10154449:-|2R:10154634:10191978:-
tr2R_10233466_10234607_6925,1,monoexon_10233466_10234607
tr2R_10205454_10234607_28440,1,2R:10208128:10208191:-|2R:10208341:10208401:-|2R:10208644:10208706:-|2R:10208852:10208921:-|2R:10209024:10209101:-|2R:10209264:10209440:-|2R:10209608:10209880:-|2R:10210107:10232024:-
tr2R_10246071_10247560_9155,1,2R:10246643:10246703:-|2R:10246852:10246904:-|2R:10247029:10247086:-|2R:10247230:10247287:-
tr2R_10247814_10249404_9729,1,2R:10247972:10248050:+|2R:10248244:10248312:+|2R:10248462:10248525:+|2R:10248671:10248721:+|2R:10248858:10248942:+
tr2R_10247814_10249404_9730,1,2R:10247972:10248050:+|2R:10248244:10248312:+|2R:10248462:10248525:+|2R:10248671:10248736:+|2R:10248858:10248942:+
tr2R_10247814_10249404_9731,1,2R:10247972:10248075:+|2R:10248244:10248312:+|2R:10248462:10248525:+|2R:10248671:10248721:+|2R:10248858:10248919:+
tr2R_10249220_10255495_21208,2,2R:10249439:10252958:+|2R:10254025:10254140:+|2R:10254276:10254337:+|2R:10254639:10254701:+
tr2R_10256686_10261276_18928,1,2R:10256874:10258971:+|2R:10259451:10259516:+|2R:10259585:10260013:+|2R:10260429:10260837:+
tr2R_10256686_10261276_18929,1,2R:10256874:10258971:+|2R:10259451:10259516:+|2R:10259627:10260013:+|2R:10260429:10260837:+
tr2R_10256686_10261276_18930,1,2R:10256874:10258971:+|2R:10259451:10259516:+|2R:10259585:10260013:+|2R:10260429:10260863:+
tr2R_10256686_10261276_18931,1,2R:10256874:10258971:+|2R:10259451:10259516:+|2R:10259627:10260013:+|2R:10260429:10260863:+
tr2R_10256686_10261276_18932,1,2R:10256874:10258971:+|2R:10259451:10259516:+|2R:10259585:10260863:+
tr2R_10256686_10261276_18933,1,2R:10256874:10258971:+|2R:10259451:10259516:+|2R:10259627:10260863:+
tr2R_10266071_10269205_15940,2,2R:10267027:10267100:+|2R:10267262:10267736:+|2R:10268042:10268146:+
tr2R_10265057_10269205_18158,1,2R:10265231:10267100:+|2R:10267262:10267736:+|2R:10268042:10268146:+
tr2R_10303209_10307024_17558,1,2R:10304930:10304988:+|2R:10305102:10305472:+|2R:10305678:10305738:+|2R:10305970:10306145:+
tr2R_10303001_10307024_17913,1,2R:10303046:10304624:+|2R:10304930:10304988:+|2R:10305102:10305472:+|2R:10305678:10305738:+|2R:10305970:10306145:+
tr2R_10301387_10307024_20452,1,2R:10302020:10304624:+|2R:10304930:10304988:+|2R:10305102:10305472:+|2R:10305678:10305738:+|2R:10305970:10306145:+
tr2R_10278736_10285874_22068,1,2R:10284801:10285410:+
tr2R_10291016_10307024_26188,1,2R:10291137:10294612:+|2R:10294765:10294846:+|2R:10294966:10295742:+|2R:10295794:10295869:+|2R:10296047:10296435:+|2R:10300268:10304624:+|2R:10304930:10304988:+|2R:10305102:10305472:+|2R:10305678:10305738:+|2R:10305970:10306145:+
tr2R_10291016_10307024_26189,1,2R:10291137:10294612:+|2R:10294765:10294846:+|2R:10294966:10295742:+|2R:10295794:10295869:+|2R:10296047:10296435:+|2R:10300268:10304597:+|2R:10304930:10304988:+|2R:10305102:10305472:+|2R:10305678:10305738:+|2R:10305970:10306145:+
tr2R_10287866_10307024_26919,1,2R:10288271:10292495:+|2R:10292872:10293341:+|2R:10293439:10293622:+|2R:10293761:10293861:+|2R:10293933:10294150:+|2R:10294182:10294612:+|2R:10294765:10294846:+|2R:10294966:10295291:+|2R:10295323:10295742:+|2R:10295794:10295869:+|2R:10296047:10300490:+|2R:10300588:10304624:+|2R:10304930:10304988:+|2R:10305102:10305472:+|2R:10305678:10305738:+|2R:10305970:10306145:+
tr2R_10287866_10307024_26920,1,2R:10288011:10288200:+|2R:10288271:10292495:+|2R:10292872:10293341:+|2R:10293439:10293622:+|2R:10293761:10293861:+|2R:10293933:10294150:+|2R:10294182:10294612:+|2R:10294765:10294846:+|2R:10294966:10295291:+|2R:10295323:10295742:+|2R:10295794:10295869:+|2R:10296047:10300490:+|2R:10300588:10304624:+|2R:10304930:10304988:+|2R:10305102:10305472:+|2R:10305678:10305738:+|2R:10305970:10306145:+
tr2R_10287866_10307024_26921,1,2R:10288011:10293341:+|2R:10293439:10293622:+|2R:10293761:10293861:+|2R:10293933:10294150:+|2R:10294182:10294612:+|2R:10294765:10294846:+|2R:10294966:10295291:+|2R:10295323:10295742:+|2R:10295794:10295869:+|2R:10296047:10300490:+|2R:10300588:10304624:+|2R:10304930:10304988:+|2R:10305102:10305472:+|2R:10305678:10305738:+|2R:10305970:10306145:+
tr2R_10278736_10307024_28327,1,2R:10284801:10294612:+|2R:10294765:10294846:+|2R:10294966:10295291:+|2R:10295323:10295742:+|2R:10295794:10295869:+|2R:10296047:10300490:+|2R:10300588:10304624:+|2R:10304930:10304988:+|2R:10305102:10305472:+|2R:10305678:10305738:+|2R:10305970:10306145:+
tr2R_10278736_10307024_28328,2,2R:10284801:10294612:+|2R:10294765:10294846:+|2R:10294966:10295742:+|2R:10295794:10295869:+|2R:10296047:10300490:+|2R:10300588:10304624:+|2R:10304930:10304988:+|2R:10305102:10305472:+|2R:10305678:10305738:+|2R:10305970:10306145:+
tr2R_10278736_10307024_28329,1,2R:10284801:10287074:+|2R:10287280:10294612:+|2R:10294765:10294846:+|2R:10294966:10295291:+|2R:10295323:10295742:+|2R:10295794:10295869:+|2R:10296047:10304624:+|2R:10304930:10304988:+|2R:10305102:10305472:+|2R:10305678:10305738:+|2R:10305970:10306145:+
tr2R_10278736_10307024_28330,1,2R:10284801:10293622:+|2R:10293761:10293861:+|2R:10293933:10294150:+|2R:10294182:10294612:+|2R:10294765:10294846:+|2R:10294966:10295291:+|2R:10295323:10295742:+|2R:10295794:10295869:+|2R:10296047:10300490:+|2R:10300588:10304624:+|2R:10304930:10304988:+|2R:10305102:10305472:+|2R:10305678:10305738:+|2R:10305970:10306145:+
tr2R_10278736_10307024_28331,1,2R:10284801:10287074:+|2R:10287280:10293622:+|2R:10293761:10293861:+|2R:10293933:10294612:+|2R:10294765:10294846:+|2R:10294966:10295742:+|2R:10295794:10295869:+|2R:10296047:10300490:+|2R:10300588:10304624:+|2R:10304930:10304988:+|2R:10305102:10305472:+|2R:10305678:10305738:+|2R:10305970:10306145:+
tr2R_10278736_10307024_28332,1,2R:10284801:10293341:+|2R:10293439:10294612:+|2R:10294765:10294846:+|2R:10294966:10295291:+|2R:10295323:10295742:+|2R:10295794:10295869:+|2R:10296047:10300490:+|2R:10300588:10304624:+|2R:10304930:10304988:+|2R:10305102:10305472:+|2R:10305678:10305738:+|2R:10305970:10306145:+
tr2R_10275665_10307024_28620,1,2R:10276804:10294612:+|2R:10294765:10294846:+|2R:10294966:10295291:+|2R:10295323:10295742:+|2R:10295794:10295869:+|2R:10296047:10300490:+|2R:10300588:10304624:+|2R:10304930:10304988:+|2R:10305102:10305472:+|2R:10305678:10305738:+|2R:10305970:10306145:+
tr2R_10271884_10306739_28893,1,2R:10272080:10294394:+|2R:10294517:10294612:+|2R:10294765:10294846:+|2R:10294966:10295742:+|2R:10295794:10295869:+|2R:10296047:10300490:+|2R:10300588:10304624:+|2R:10304930:10304988:+|2R:10305102:10305472:+|2R:10305678:10305738:+|2R:10305970:10306145:+
tr2R_10271884_10307024_28921,1,2R:10272080:10294612:+|2R:10294765:10294846:+|2R:10294966:10295291:+|2R:10295323:10295742:+|2R:10295794:10295869:+|2R:10296047:10300490:+|2R:10300588:10304624:+|2R:10304930:10304988:+|2R:10305102:10305472:+|2R:10305678:10305738:+|2R:10305970:10306145:+
tr2R_10271884_10307024_28922,1,2R:10272080:10294394:+|2R:10294517:10294612:+|2R:10294765:10294846:+|2R:10294966:10295291:+|2R:10295323:10295742:+|2R:10295794:10295869:+|2R:10296047:10300490:+|2R:10300588:10304624:+|2R:10304930:10304988:+|2R:10305102:10305472:+|2R:10305678:10305738:+|2R:10305970:10306145:+
tr2R_10271884_10307024_28923,1,2R:10272080:10292495:+|2R:10292872:10293341:+|2R:10293439:10293622:+|2R:10293761:10293861:+|2R:10293933:10294150:+|2R:10294182:10294612:+|2R:10294765:10294846:+|2R:10294966:10295291:+|2R:10295323:10295742:+|2R:10295794:10295869:+|2R:10296047:10300490:+|2R:10300588:10304624:+|2R:10304930:10304988:+|2R:10305102:10305472:+|2R:10305678:10305738:+|2R:10305970:10306145:+
tr2R_10271884_10307024_28924,1,2R:10272080:10293622:+|2R:10293761:10293861:+|2R:10293933:10294150:+|2R:10294182:10294612:+|2R:10294765:10294846:+|2R:10294966:10295291:+|2R:10295323:10295742:+|2R:10295794:10295869:+|2R:10296047:10300490:+|2R:10300588:10304624:+|2R:10304930:10304988:+|2R:10305102:10305472:+|2R:10305678:10305738:+|2R:10305970:10306145:+
tr2R_10269016_10307024_29105,1,2R:10269116:10269262:+|2R:10269362:10269422:+|2R:10269501:10294612:+|2R:10294765:10294846:+|2R:10294966:10295291:+|2R:10295323:10295742:+|2R:10295794:10295869:+|2R:10296047:10300490:+|2R:10300588:10304624:+|2R:10304930:10304988:+|2R:10305102:10305472:+|2R:10305678:10305738:+|2R:10305970:10306145:+
tr2R_10310113_10311143_6201,1,monoexon_10310113_10311143
tr2R_10311172_10312023_4951,1,2R:10311383:10311442:-|2R:10311598:10311650:-|2R:10311763:10311910:-
tr2R_10354724_10355387_3401,1,monoexon_10354724_10355387
tr2R_10354724_10355831_6705,1,2R:10355439:10355501:-
tr2R_10354724_10355831_6706,1,2R:10355288:10355501:-
tr2R_10377128_10380109_15504,1,monoexon_10377128_10380109
tr2R_10406975_10407445_1878,1,monoexon_10406975_10407445
tr2R_10418718_10419761_6302,1,2R:10418887:10418950:+|2R:10419324:10419388:+|2R:10419463:10419527:+
tr2R_10420414_10421069_3339,1,2R:10420572:10420631:-
tr2R_10420414_10421908_9179,1,2R:10420572:10420631:-|2R:10420969:10421173:-|2R:10421691:10421858:-
tr2R_10420414_10423650_16216,1,2R:10420572:10420631:-|2R:10421047:10421103:-|2R:10421691:10423598:-
tr2R_10424436_10425471_6248,1,2R:10424614:10424677:+|2R:10425051:10425115:+|2R:10425190:10425254:+
tr2R_10426880_10427915_6249,1,2R:10427097:10427161:-|2R:10427236:10427300:-|2R:10427674:10427737:-
tr2R_10436598_10437382_4439,2,2R:10437019:10437082:-|2R:10437263:10437320:-
tr2R_10449350_10452460_15882,1,2R:10449800:10449880:-|2R:10450001:10450421:-|2R:10450526:10450592:-|2R:10450670:10450745:-|2R:10450914:10450979:-|2R:10451153:10451223:-|2R:10451418:10451923:-|2R:10451999:10452088:-|2R:10452204:10452298:-
tr2R_10449350_10458232_23382,1,2R:10449800:10449880:-|2R:10450001:10450421:-|2R:10450526:10450592:-|2R:10450670:10450745:-|2R:10450914:10450979:-|2R:10451153:10451223:-|2R:10451418:10451923:-|2R:10451999:10452088:-|2R:10452204:10452298:-|2R:10452378:10455284:-|2R:10455449:10455523:-|2R:10455686:10455925:-|2R:10456157:10458073:-
tr2R_10449350_10458892_23715,1,2R:10449800:10449880:-|2R:10450001:10450421:-|2R:10450526:10450592:-|2R:10450670:10450745:-|2R:10450914:10450979:-|2R:10451153:10451223:-|2R:10451418:10451923:-|2R:10451999:10452088:-|2R:10452204:10452298:-|2R:10452378:10455284:-|2R:10455449:10455523:-|2R:10455686:10455925:-|2R:10456157:10458679:-
tr2R_10449350_10458892_23716,1,2R:10449800:10449880:-|2R:10450001:10450421:-|2R:10450526:10450592:-|2R:10450670:10450745:-|2R:10450914:10450979:-|2R:10451153:10451223:-|2R:10451418:10451923:-|2R:10451999:10452088:-|2R:10452204:10452298:-|2R:10452378:10455284:-|2R:10455449:10455523:-|2R:10455686:10455925:-|2R:10456157:10458439:-
tr2R_10466001_10468540_14146,1,2R:10467796:10467856:-
tr2R_10468616_10469643_6182,1,2R:10468636:10468701:+|2R:10468937:10469201:+
tr2R_10479011_10480111_6648,1,2R:10479425:10479482:-|2R:10479597:10479660:-|2R:10479756:10479823:-|2R:10479910:10479964:-
tr2R_10480163_10481886_10489,1,2R:10480263:10480323:+|2R:10480542:10481090:+|2R:10481169:10481227:+|2R:10481290:10481363:+
tr2R_10622203_10640990_26850,1,2R:10622277:10637524:+|2R:10637728:10637956:+|2R:10638562:10638626:+|2R:10638712:10638766:+|2R:10639329:10639468:+|2R:10639982:10640046:+|2R:10640285:10640354:+|2R:10640449:10640514:+
tr2R_10617662_10640990_27699,1,2R:10617836:10619891:+|2R:10619999:10637956:+|2R:10638562:10638626:+|2R:10638712:10638766:+|2R:10639329:10639468:+|2R:10639982:10640046:+|2R:10640285:10640354:+|2R:10640449:10640514:+
tr2R_10617662_10640990_27700,1,2R:10617836:10619891:+|2R:10619999:10637956:+|2R:10638562:10638626:+|2R:10638712:10638766:+|2R:10639329:10639468:+|2R:10639982:10640046:+|2R:10640285:10640354:+|2R:10640449:10640514:+|2R:10640584:10640666:+
tr2R_10617662_10641807_27815,1,2R:10617836:10619891:+|2R:10619999:10637521:+|2R:10637728:10637956:+|2R:10638562:10638626:+|2R:10638712:10638766:+|2R:10639329:10639468:+|2R:10639982:10640046:+|2R:10640285:10640354:+|2R:10640449:10640514:+
tr2R_10641818_10645427_17131,1,2R:10642214:10642277:-|2R:10642673:10642746:-|2R:10642936:10643310:-|2R:10643594:10643657:-|2R:10643742:10643806:-|2R:10643962:10644255:-|2R:10645154:10645338:-
tr2R_10645735_10648634_15253,1,2R:10645971:10646023:+|2R:10646806:10646862:+|2R:10647419:10647480:+|2R:10647786:10647925:+|2R:10648422:10648481:+
tr2R_10648888_10649830_5597,2,monoexon_10648888_10649830
tr2R_10725270_10727272_11960,1,monoexon_10725270_10727272
tr2R_10729578_10730918_8274,1,2R:10730188:10730258:-|2R:10730403:10730485:-|2R:10730608:10730674:-
tr2R_10729578_10731528_11678,1,2R:10730188:10730258:-|2R:10730403:10730485:-|2R:10730608:10730674:-|2R:10731093:10731473:-
tr2R_10735381_10738370_15533,2,2R:10736055:10736657:+|2R:10736748:10736893:+|2R:10736995:10737060:+|2R:10737291:10737357:+
tr2R_10732699_10737425_19149,1,2R:10732796:10735820:+|2R:10736055:10736657:+|2R:10736748:10736893:+|2R:10736995:10737060:+|2R:10737291:10737357:+
tr2R_10731566_10738370_21754,1,2R:10731796:10736657:+|2R:10736748:10736893:+|2R:10736995:10737060:+|2R:10737291:10737357:+
tr2R_10731390_10738370_21920,1,2R:10731552:10731659:+|2R:10731796:10736657:+|2R:10736748:10736893:+|2R:10736995:10737060:+|2R:10737291:10737357:+
tr2R_10731335_10738370_21955,1,2R:10731526:10731659:+|2R:10731796:10736657:+|2R:10736748:10736893:+|2R:10736995:10737060:+|2R:10737291:10737357:+
tr2R_10809397_10810655_7747,2,2R:10810191:10810251:+
tr2R_10810556_10810936_1336,1,2R:10810757:10810823:-
tr2R_10811078_10812215_6898,1,monoexon_10811078_10812215
tr2R_10812157_10813310_6990,1,2R:10812896:10812951:-
tr2R_10813549_10815781_12928,1,2R:10813736:10814031:+|2R:10814214:10814283:+|2R:10814591:10814874:+|2R:10814962:10815029:+
tr2R_10813405_10815781_13550,1,2R:10813464:10814031:+|2R:10814214:10814283:+|2R:10814591:10814874:+|2R:10814962:10815029:+
tr2R_10821098_10821640_2431,1,monoexon_10821098_10821640
tr2R_10821676_10822399_3910,1,monoexon_10821676_10822399
tr2R_10822400_10823372_5794,1,monoexon_10822400_10823372
tr2R_10823405_10827644_18344,2,2R:10823717:10823771:+|2R:10823883:10823939:+|2R:10825204:10825263:+|2R:10825602:10825668:+|2R:10825813:10825871:+|2R:10826018:10826080:+|2R:10826314:10826379:+|2R:10826540:10826898:+|2R:10827114:10827175:+
