gene_id,transcript_id,ujc_id
FBgn0035040,FBtr0072337,tr_FBtr0072337
FBgn0035040,FBtr0304961,tr_FBtr0304961
FBgn0035040,FBtr0343488,tr_FBtr0343488
FBgn0035041,FBtr0072336,tr_FBtr0072336
FBgn0035041,FBtr0343492,tr_FBtr0343492
FBgn0035042,FBtr0072322,tr_FBtr0072322
FBgn0035043,FBtr0072335,tr_FBtr0072335
FBgn0035044,FBtr0072323,tr_FBtr0072323
FBgn0035046,FBtr0072324,tr_FBtr0072324
FBgn0035046,FBtr0072326,tr_FBtr0072326
FBgn0035046,FBtr0072325,tr_FBtr0072325
FBgn0035046,FBtr0301036,tr_FBtr0301036
FBgn0035047,FBtr0072327,tr_FBtr0072327
FBgn0035047,FBtr0072328,tr_FBtr0072328
FBgn0035047,FBtr0306655,tr_FBtr0306655
FBgn0035049,FBtr0273263,tr_FBtr0273263
FBgn0035049,FBtr0304005,tr_FBtr0304005
FBgn0035049,FBtr0304008,tr_FBtr0304008
FBgn0035049,FBtr0304009,tr_FBtr0304009
FBgn0035049,FBtr0304010,tr_FBtr0304010
FBgn0035049,FBtr0304011,tr_FBtr0304011
FBgn0035049,FBtr0306656,tr_FBtr0306656
FBgn0035049,FBtr0273264,tr_FBtr0273264
FBgn0035049,FBtr0304006,tr_FBtr0304006
FBgn0035049,FBtr0304007,tr_FBtr0304007
FBgn0035050,FBtr0072441,tr_FBtr0072441
FBgn0035050,FBtr0072442,tr_FBtr0072442
FBgn0035056,FBtr0072370,tr_FBtr0072370
FBgn0035057,FBtr0072371,tr_FBtr0072371
FBgn0035059,FBtr0300130,tr_FBtr0300130
FBgn0035060,FBtr0072433,tr_FBtr0072433
FBgn0035060,FBtr0072434,tr_FBtr0072434
FBgn0035060,FBtr0072435,tr_FBtr0072435
FBgn0035060,FBtr0308684,tr_FBtr0308684
FBgn0035063,FBtr0072374,tr_FBtr0072374
FBgn0035064,FBtr0072429,tr_FBtr0072429
FBgn0035065,FBtr0072375,tr_FBtr0072375
FBgn0035068,FBtr0072376,tr_FBtr0072376
FBgn0035069,FBtr0072377,tr_FBtr0072377
FBgn0035069,FBtr0339275,tr_FBtr0339275
FBgn0035069,FBtr0345679,tr_FBtr0339275
FBgn0035070,FBtr0072380,tr_FBtr0072380
FBgn0035073,FBtr0072423,tr_FBtr0072423
FBgn0035076,FBtr0072420,tr_FBtr0072420
FBgn0035077,FBtr0114563,tr_FBtr0114563
FBgn0035078,FBtr0304800,tr_FBtr0304800
FBgn0035082,FBtr0072412,tr_FBtr0072412
FBgn0035082,FBtr0309243,tr_FBtr0309243
FBgn0035082,FBtr0345515,tr_FBtr0309243
FBgn0035083,FBtr0072411,tr_FBtr0072411
FBgn0035083,FBtr0100389,tr_FBtr0100389
FBgn0035084,FBtr0072410,tr_FBtr0072410
FBgn0035084,FBtr0343512,tr_FBtr0343512
FBgn0035085,FBtr0072393,tr_FBtr0072393
FBgn0035085,FBtr0343502,tr_FBtr0072393
FBgn0035086,FBtr0300763,tr_FBtr0300763
FBgn0035086,FBtr0345514,tr_FBtr0300763
FBgn0035086,FBtr0343503,tr_FBtr0343503
FBgn0035087,FBtr0113118,tr_FBtr0113118
FBgn0035087,FBtr0113119,tr_FBtr0113119
FBgn0035087,FBtr0308686,tr_FBtr0308686
FBgn0035087,FBtr0308687,tr_FBtr0308687
FBgn0035088,FBtr0343504,tr_FBtr0343504
FBgn0035088,FBtr0072395,tr_FBtr0072395
FBgn0035088,FBtr0343505,tr_FBtr0343505
FBgn0035089,FBtr0072404,tr_FBtr0072404
FBgn0035089,FBtr0343510,tr_FBtr0072404
FBgn0035089,FBtr0343509,tr_FBtr0343509
FBgn0035090,FBtr0072403,tr_FBtr0072403
FBgn0035091,FBtr0072396,tr_FBtr0072396
FBgn0035091,FBtr0343506,tr_FBtr0343506
FBgn0035092,FBtr0072443,tr_FBtr0072443
FBgn0035092,FBtr0110861,tr_FBtr0110861
FBgn0035092,FBtr0290092,tr_FBtr0290092
FBgn0035094,FBtr0333173,tr_FBtr0333173
FBgn0035094,FBtr0333170,tr_FBtr0333170
FBgn0035094,FBtr0333171,tr_FBtr0333171
FBgn0035094,FBtr0333172,tr_FBtr0333172
FBgn0035097,FBtr0305595,tr_FBtr0305595
FBgn0035097,FBtr0072541,tr_FBtr0072541
FBgn0035099,FBtr0273351,tr_FBtr0273351
FBgn0035099,FBtr0273352,tr_FBtr0273352
FBgn0035099,FBtr0273353,tr_FBtr0273353
FBgn0035101,FBtr0299864,tr_FBtr0299864
FBgn0035101,FBtr0301889,tr_FBtr0301889
FBgn0035101,FBtr0072475,tr_FBtr0072475
FBgn0035101,FBtr0299865,tr_FBtr0299865
FBgn0035101,FBtr0299866,tr_FBtr0299866
FBgn0035102,FBtr0072537,tr_FBtr0072537
FBgn0035103,FBtr0301890,tr_FBtr0301890
FBgn0035103,FBtr0072534,tr_FBtr0072534
FBgn0035103,FBtr0072535,tr_FBtr0072535
FBgn0035103,FBtr0072536,tr_FBtr0072536
FBgn0035103,FBtr0334069,tr_FBtr0334069
FBgn0035104,FBtr0334068,tr_FBtr0334068
FBgn0035104,FBtr0072476,tr_FBtr0072476
FBgn0035106,FBtr0072532,tr_FBtr0072532
FBgn0035106,FBtr0305549,tr_FBtr0305549
FBgn0035106,FBtr0305548,tr_FBtr0305548
FBgn0035107,FBtr0072480,tr_FBtr0072480
FBgn0035107,FBtr0072481,tr_FBtr0072481
FBgn0035107,FBtr0346614,tr_FBtr0346614
FBgn0035109,FBtr0072484,tr_FBtr0072484
FBgn0035110,FBtr0072526,tr_FBtr0072526
FBgn0035110,FBtr0072527,tr_FBtr0072527
FBgn0035111,FBtr0072486,tr_FBtr0072486
FBgn0035111,FBtr0072487,tr_FBtr0072487
FBgn0035112,FBtr0300710,tr_FBtr0300710
FBgn0035112,FBtr0304058,tr_FBtr0304058
FBgn0035113,FBtr0072524,tr_FBtr0072524
FBgn0035113,FBtr0072525,tr_FBtr0072525
FBgn0035120,FBtr0289972,tr_FBtr0289972
FBgn0035120,FBtr0332106,tr_FBtr0289972
FBgn0035120,FBtr0300711,tr_FBtr0300711
FBgn0035121,FBtr0072519,tr_FBtr0072519
FBgn0035121,FBtr0332107,tr_FBtr0072519
FBgn0035122,FBtr0072503,tr_FBtr0072503
FBgn0035122,FBtr0310415,tr_FBtr0072503
FBgn0035124,FBtr0072507,tr_FBtr0072507
FBgn0035131,FBtr0072574,tr_FBtr0072574
FBgn0035132,FBtr0306566,tr_FBtr0306566
FBgn0035132,FBtr0333903,tr_FBtr0333903
FBgn0035132,FBtr0333904,tr_FBtr0333904
FBgn0035132,FBtr0072573,tr_FBtr0072573
FBgn0035132,FBtr0306564,tr_FBtr0306564
FBgn0035132,FBtr0306565,tr_FBtr0306565
FBgn0035132,FBtr0072572,tr_FBtr0072572
FBgn0035134,FBtr0072546,tr_FBtr0072546
FBgn0035137,FBtr0072548,tr_FBtr0072548
FBgn0035137,FBtr0072549,tr_FBtr0072549
FBgn0035138,FBtr0072568,tr_FBtr0072568
FBgn0035139,FBtr0072566,tr_FBtr0072566
FBgn0035140,FBtr0072550,tr_FBtr0072550
FBgn0035140,FBtr0331785,tr_FBtr0331785
FBgn0035141,FBtr0072564,tr_FBtr0072564
FBgn0035142,FBtr0072551,tr_FBtr0072551
FBgn0035142,FBtr0072552,tr_FBtr0072552
FBgn0035142,FBtr0331786,tr_FBtr0331786
FBgn0035143,FBtr0072553,tr_FBtr0072553
FBgn0035144,FBtr0072563,tr_FBtr0072563
FBgn0035145,FBtr0072554,tr_FBtr0072554
FBgn0035145,FBtr0344912,tr_FBtr0344912
FBgn0035146,FBtr0072562,tr_FBtr0072562
FBgn0035147,FBtr0072556,tr_FBtr0072556
FBgn0035147,FBtr0306917,tr_FBtr0072556
FBgn0035148,FBtr0072559,tr_FBtr0072559
FBgn0035149,FBtr0072558,tr_FBtr0072558
FBgn0035150,FBtr0072557,tr_FBtr0072557
FBgn0035151,FBtr0072612,tr_FBtr0072612
FBgn0035151,FBtr0072613,tr_FBtr0072613
FBgn0035151,FBtr0072614,tr_FBtr0072614
FBgn0035152,FBtr0072611,tr_FBtr0072611
FBgn0035152,FBtr0333379,tr_FBtr0072611
FBgn0035152,FBtr0333377,tr_FBtr0333377
FBgn0035152,FBtr0333378,tr_FBtr0333378
FBgn0035153,FBtr0072610,tr_FBtr0072610
FBgn0035154,FBtr0072609,tr_FBtr0072609
FBgn0035155,FBtr0072577,tr_FBtr0072577
FBgn0035155,FBtr0330078,tr_FBtr0072577
FBgn0035157,FBtr0072606,tr_FBtr0072606
FBgn0035158,FBtr0072605,tr_FBtr0072605
FBgn0035158,FBtr0331771,tr_FBtr0331771
FBgn0035159,FBtr0072602,tr_FBtr0072602
FBgn0035159,FBtr0290220,tr_FBtr0290220
FBgn0035159,FBtr0331770,tr_FBtr0331770
FBgn0035160,FBtr0072601,tr_FBtr0072601
FBgn0035160,FBtr0331769,tr_FBtr0331769
FBgn0035161,FBtr0072599,tr_FBtr0072599
FBgn0035162,FBtr0072597,tr_FBtr0072597
FBgn0035162,FBtr0331404,tr_FBtr0331404
FBgn0035164,FBtr0072596,tr_FBtr0072596
FBgn0035164,FBtr0331403,tr_FBtr0331403
FBgn0035165,FBtr0072583,tr_FBtr0072583
FBgn0035165,FBtr0072584,tr_FBtr0072584
FBgn0035165,FBtr0345588,tr_FBtr0072584
FBgn0035165,FBtr0304797,tr_FBtr0304797
FBgn0035166,FBtr0300712,tr_FBtr0300712
FBgn0035166,FBtr0331402,tr_FBtr0331402
FBgn0035167,FBtr0072585,tr_FBtr0072585
FBgn0035167,FBtr0331401,tr_FBtr0072585
FBgn0035167,FBtr0344991,tr_FBtr0344991
FBgn0035168,FBtr0072586,tr_FBtr0072586
FBgn0035168,FBtr0332752,tr_FBtr0072586
FBgn0035169,FBtr0072587,tr_FBtr0072587
FBgn0035170,FBtr0072594,tr_FBtr0072594
FBgn0035171,FBtr0300345,tr_FBtr0300345
FBgn0035171,FBtr0304699,tr_FBtr0304699
FBgn0035171,FBtr0339892,tr_FBtr0339892
FBgn0035173,FBtr0345005,tr_FBtr0072593
FBgn0035173,FBtr0072593,tr_FBtr0072593
FBgn0035176,FBtr0289973,tr_FBtr0289973
FBgn0035179,FBtr0072619,tr_FBtr0072619
FBgn0035181,FBtr0072621,tr_FBtr0072621
FBgn0035181,FBtr0072622,tr_FBtr0072622
FBgn0035186,FBtr0072625,tr_FBtr0072625
FBgn0035187,FBtr0072638,tr_FBtr0072638
FBgn0035189,FBtr0072635,tr_FBtr0072635
FBgn0035192,FBtr0072651,tr_FBtr0072651
FBgn0035193,FBtr0072734,tr_FBtr0072734
FBgn0035194,FBtr0072731,tr_FBtr0072731
FBgn0035196,FBtr0072653,tr_FBtr0072653
FBgn0035197,FBtr0072655,tr_FBtr0072655
FBgn0035197,FBtr0072657,tr_FBtr0072657
FBgn0035198,FBtr0100646,tr_FBtr0100646
FBgn0035198,FBtr0100647,tr_FBtr0100647
FBgn0035198,FBtr0100645,tr_FBtr0100645
FBgn0035199,FBtr0072659,tr_FBtr0072659
FBgn0035199,FBtr0072660,tr_FBtr0072660
FBgn0035199,FBtr0072661,tr_FBtr0072661
FBgn0035203,FBtr0072667,tr_FBtr0072667
FBgn0035204,FBtr0331867,tr_FBtr0072729
FBgn0035204,FBtr0345006,tr_FBtr0072729
FBgn0035204,FBtr0072729,tr_FBtr0072729
FBgn0035205,FBtr0072668,tr_FBtr0072668
FBgn0035205,FBtr0072669,tr_FBtr0072669
FBgn0035206,FBtr0072727,tr_FBtr0072727
FBgn0035206,FBtr0072728,tr_FBtr0072728
FBgn0035207,FBtr0072670,tr_FBtr0072670
FBgn0035207,FBtr0072671,tr_FBtr0072671
FBgn0035207,FBtr0310555,tr_FBtr0310555
FBgn0035208,FBtr0072725,tr_FBtr0072725
FBgn0035208,FBtr0072726,tr_FBtr0072726
FBgn0035209,FBtr0072678,tr_FBtr0072678
FBgn0035210,FBtr0072724,tr_FBtr0072724
FBgn0035211,FBtr0072723,tr_FBtr0072723
FBgn0035211,FBtr0331866,tr_FBtr0331866
FBgn0035213,FBtr0072721,tr_FBtr0072721
FBgn0035213,FBtr0072722,tr_FBtr0072722
FBgn0035213,FBtr0331865,tr_FBtr0072722
FBgn0035216,FBtr0072692,tr_FBtr0072692
FBgn0035217,FBtr0072693,tr_FBtr0072693
FBgn0035218,FBtr0072720,tr_FBtr0072720
FBgn0035227,FBtr0072703,tr_FBtr0072703
FBgn0035227,FBtr0072704,tr_FBtr0072704
FBgn0035227,FBtr0072705,tr_FBtr0072705
FBgn0035227,FBtr0333401,tr_FBtr0333401
FBgn0035227,FBtr0333402,tr_FBtr0333402
FBgn0035228,FBtr0333400,tr_FBtr0072831
FBgn0035228,FBtr0072831,tr_FBtr0072831
FBgn0035229,FBtr0072735,tr_FBtr0072735
FBgn0035229,FBtr0072737,tr_FBtr0072737
FBgn0035229,FBtr0072736,tr_FBtr0072736
FBgn0035231,FBtr0072742,tr_FBtr0072742
FBgn0035232,FBtr0072828,tr_FBtr0072828
FBgn0035232,FBtr0072829,tr_FBtr0072829
FBgn0035233,FBtr0072743,tr_FBtr0072743
FBgn0035233,FBtr0333397,tr_FBtr0333397
FBgn0035234,FBtr0072744,tr_FBtr0072744
FBgn0035235,FBtr0072826,tr_FBtr0072826
FBgn0035235,FBtr0072827,tr_FBtr0072827
FBgn0035236,FBtr0072745,tr_FBtr0072745
FBgn0035236,FBtr0113122,tr_FBtr0113122
FBgn0035236,FBtr0345367,tr_FBtr0113122
FBgn0035236,FBtr0072746,tr_FBtr0072746
FBgn0035237,FBtr0072747,tr_FBtr0072747
FBgn0035237,FBtr0303993,tr_FBtr0303993
FBgn0035237,FBtr0333359,tr_FBtr0333359
FBgn0035237,FBtr0347066,tr_FBtr0347066
FBgn0035238,FBtr0072825,tr_FBtr0072825
FBgn0035238,FBtr0333360,tr_FBtr0072825
FBgn0035238,FBtr0344803,tr_FBtr0344803
FBgn0035239,FBtr0100190,tr_FBtr0100190
FBgn0035239,FBtr0100191,tr_FBtr0100191
FBgn0035240,FBtr0091793,tr_FBtr0091793
FBgn0035240,FBtr0091794,tr_FBtr0091794
FBgn0035240,FBtr0300892,tr_FBtr0300892
FBgn0035240,FBtr0091792,tr_FBtr0091792
FBgn0035240,FBtr0091795,tr_FBtr0091795
FBgn0035240,FBtr0300891,tr_FBtr0300891
FBgn0035241,FBtr0331463,tr_FBtr0072824
FBgn0035241,FBtr0072824,tr_FBtr0072824
FBgn0035243,FBtr0072823,tr_FBtr0072823
FBgn0035244,FBtr0072754,tr_FBtr0072754
FBgn0035244,FBtr0072755,tr_FBtr0072755
FBgn0035245,FBtr0072821,tr_FBtr0072821
FBgn0035245,FBtr0302024,tr_FBtr0302024
FBgn0035246,FBtr0072822,tr_FBtr0072822
FBgn0035247,FBtr0072813,tr_FBtr0072813
FBgn0035247,FBtr0072814,tr_FBtr0072814
FBgn0035248,FBtr0072759,tr_FBtr0072759
FBgn0035249,FBtr0072810,tr_FBtr0072810
FBgn0035251,FBtr0072809,tr_FBtr0072809
FBgn0035252,FBtr0072762,tr_FBtr0072762
FBgn0035252,FBtr0346821,tr_FBtr0072762
FBgn0035252,FBtr0331460,tr_FBtr0331460
FBgn0035253,FBtr0072807,tr_FBtr0072807
FBgn0035253,FBtr0303107,tr_FBtr0303107
FBgn0035253,FBtr0309252,tr_FBtr0309252
FBgn0035253,FBtr0072806,tr_FBtr0072806
FBgn0035253,FBtr0072808,tr_FBtr0072808
FBgn0035253,FBtr0344837,tr_FBtr0344837
FBgn0035254,FBtr0072763,tr_FBtr0072763
FBgn0035254,FBtr0333923,tr_FBtr0072763
FBgn0035255,FBtr0301528,tr_FBtr0301528
FBgn0035256,FBtr0072803,tr_FBtr0072803
FBgn0035257,FBtr0072764,tr_FBtr0072764
FBgn0035258,FBtr0072802,tr_FBtr0072802
FBgn0035258,FBtr0334081,tr_FBtr0072802
FBgn0035260,FBtr0303102,tr_FBtr0303102
FBgn0035260,FBtr0303103,tr_FBtr0303103
FBgn0035262,FBtr0072800,tr_FBtr0072800
FBgn0035263,FBtr0072766,tr_FBtr0072766
FBgn0035264,FBtr0072797,tr_FBtr0072797
FBgn0035264,FBtr0334077,tr_FBtr0072797
FBgn0035265,FBtr0072796,tr_FBtr0072796
FBgn0035265,FBtr0334076,tr_FBtr0072796
FBgn0035266,FBtr0072767,tr_FBtr0072767
FBgn0035266,FBtr0345817,tr_FBtr0072767
FBgn0035266,FBtr0072768,tr_FBtr0072768
FBgn0035266,FBtr0072769,tr_FBtr0072769
FBgn0035266,FBtr0072770,tr_FBtr0072770
FBgn0035266,FBtr0072771,tr_FBtr0072771
FBgn0035267,FBtr0072773,tr_FBtr0072773
FBgn0035267,FBtr0303105,tr_FBtr0303105
FBgn0035267,FBtr0334072,tr_FBtr0334072
FBgn0035267,FBtr0303104,tr_FBtr0303104
FBgn0035267,FBtr0310623,tr_FBtr0310623
FBgn0035268,FBtr0072774,tr_FBtr0072774
FBgn0035268,FBtr0334073,tr_FBtr0072774
FBgn0035268,FBtr0300292,tr_FBtr0300292
FBgn0035268,FBtr0334074,tr_FBtr0300292
FBgn0035270,FBtr0072792,tr_FBtr0072792
FBgn0035270,FBtr0332881,tr_FBtr0332881
FBgn0035271,FBtr0072791,tr_FBtr0072791
FBgn0035272,FBtr0072776,tr_FBtr0072776
FBgn0035273,FBtr0072778,tr_FBtr0072778
FBgn0035279,FBtr0299560,tr_FBtr0299560
FBgn0035279,FBtr0299561,tr_FBtr0299561
FBgn0035280,FBtr0072786,tr_FBtr0072786
FBgn0035280,FBtr0299562,tr_FBtr0299562
FBgn0035280,FBtr0332875,tr_FBtr0332875
FBgn0035281,FBtr0072869,tr_FBtr0072869
FBgn0035281,FBtr0332673,tr_FBtr0072869
FBgn0035282,FBtr0300713,tr_FBtr0300713
FBgn0035282,FBtr0303155,tr_FBtr0300713
FBgn0035282,FBtr0332672,tr_FBtr0332672
FBgn0035283,FBtr0072832,tr_FBtr0072832
FBgn0035283,FBtr0072833,tr_FBtr0072833
FBgn0035283,FBtr0303152,tr_FBtr0303152
FBgn0035285,FBtr0072834,tr_FBtr0072834
FBgn0035285,FBtr0332668,tr_FBtr0072834
FBgn0035285,FBtr0345381,tr_FBtr0072834
FBgn0035286,FBtr0303153,tr_FBtr0303153
FBgn0035286,FBtr0300120,tr_FBtr0300120
FBgn0035287,FBtr0300714,tr_FBtr0300714
FBgn0035287,FBtr0300715,tr_FBtr0300715
FBgn0035287,FBtr0300716,tr_FBtr0300716
FBgn0035287,FBtr0300717,tr_FBtr0300717
FBgn0035287,FBtr0332669,tr_FBtr0332669
FBgn0035287,FBtr0332670,tr_FBtr0332670
FBgn0035290,FBtr0273261,tr_FBtr0273261
FBgn0035290,FBtr0310544,tr_FBtr0310544
FBgn0035290,FBtr0310545,tr_FBtr0310545
FBgn0035293,FBtr0072858,tr_FBtr0072858
FBgn0035293,FBtr0346543,tr_FBtr0072858
FBgn0035294,FBtr0072841,tr_FBtr0072841
FBgn0035295,FBtr0072842,tr_FBtr0072842
FBgn0035295,FBtr0333430,tr_FBtr0072842
FBgn0035298,FBtr0072843,tr_FBtr0072843
FBgn0035298,FBtr0072844,tr_FBtr0072844
FBgn0035298,FBtr0333431,tr_FBtr0333431
FBgn0035299,FBtr0072852,tr_FBtr0072852
FBgn0035300,FBtr0072845,tr_FBtr0072845
FBgn0035308,FBtr0300831,tr_FBtr0300831
FBgn0035308,FBtr0333450,tr_FBtr0333450
FBgn0035308,FBtr0333451,tr_FBtr0333451
FBgn0035308,FBtr0333452,tr_FBtr0333452
FBgn0035309,FBtr0072916,tr_FBtr0072916
FBgn0035311,FBtr0072914,tr_FBtr0072914
FBgn0035312,FBtr0072913,tr_FBtr0072913
FBgn0035313,FBtr0308229,tr_FBtr0308229
FBgn0035315,FBtr0072871,tr_FBtr0072871
FBgn0035315,FBtr0072872,tr_FBtr0072872
FBgn0035316,FBtr0072911,tr_FBtr0072911
FBgn0035317,FBtr0332661,tr_FBtr0332661
FBgn0035318,FBtr0072910,tr_FBtr0072910
FBgn0035318,FBtr0072909,tr_FBtr0072909
FBgn0035321,FBtr0072905,tr_FBtr0072905
FBgn0035321,FBtr0072907,tr_FBtr0072907
FBgn0035321,FBtr0072908,tr_FBtr0072908
FBgn0035321,FBtr0072906,tr_FBtr0072906
FBgn0035323,FBtr0072878,tr_FBtr0072878
FBgn0035325,FBtr0072879,tr_FBtr0072879
FBgn0035328,FBtr0072883,tr_FBtr0072883
FBgn0035331,FBtr0072887,tr_FBtr0072887
FBgn0035331,FBtr0330187,tr_FBtr0072887
FBgn0035332,FBtr0072888,tr_FBtr0072888
FBgn0035333,FBtr0300773,tr_FBtr0300773
FBgn0035333,FBtr0345587,tr_FBtr0300773
FBgn0035333,FBtr0072901,tr_FBtr0072901
FBgn0035334,FBtr0072889,tr_FBtr0072889
FBgn0035335,FBtr0072900,tr_FBtr0072900
FBgn0035335,FBtr0289966,tr_FBtr0289966
FBgn0035335,FBtr0331415,tr_FBtr0331415
FBgn0035335,FBtr0331416,tr_FBtr0331416
FBgn0035336,FBtr0072890,tr_FBtr0072890
FBgn0035337,FBtr0072899,tr_FBtr0072899
FBgn0035343,FBtr0072968,tr_FBtr0072968
FBgn0035344,FBtr0072967,tr_FBtr0072967
FBgn0035346,FBtr0072921,tr_FBtr0072921
FBgn0035346,FBtr0072922,tr_FBtr0072922
FBgn0035346,FBtr0072923,tr_FBtr0072923
FBgn0035346,FBtr0344219,tr_FBtr0344219
FBgn0035348,FBtr0072963,tr_FBtr0072963
FBgn0035348,FBtr0072964,tr_FBtr0072964
FBgn0035348,FBtr0072965,tr_FBtr0072965
FBgn0035348,FBtr0072966,tr_FBtr0072966
FBgn0035348,FBtr0306577,tr_FBtr0306577
FBgn0035348,FBtr0331414,tr_FBtr0331414
FBgn0035355,FBtr0072929,tr_FBtr0072929
FBgn0035356,FBtr0072930,tr_FBtr0072930
FBgn0035356,FBtr0302434,tr_FBtr0072930
FBgn0035357,FBtr0072931,tr_FBtr0072931
FBgn0035357,FBtr0072932,tr_FBtr0072932
FBgn0035357,FBtr0290340,tr_FBtr0290340
FBgn0035357,FBtr0072933,tr_FBtr0072933
FBgn0035357,FBtr0072934,tr_FBtr0072934
FBgn0035357,FBtr0072935,tr_FBtr0072935
FBgn0035357,FBtr0072936,tr_FBtr0072936
FBgn0035358,FBtr0072949,tr_FBtr0072949
FBgn0035359,FBtr0072937,tr_FBtr0072937
FBgn0035359,FBtr0333445,tr_FBtr0072937
FBgn0035360,FBtr0072938,tr_FBtr0072938
FBgn0035360,FBtr0303022,tr_FBtr0303022
FBgn0035360,FBtr0333446,tr_FBtr0333446
FBgn0035360,FBtr0345027,tr_FBtr0345027
FBgn0035370,FBtr0072969,tr_FBtr0072969
FBgn0035371,FBtr0073016,tr_FBtr0073016
FBgn0035372,FBtr0073015,tr_FBtr0073015
FBgn0035374,FBtr0301626,tr_FBtr0301626
FBgn0035375,FBtr0072972,tr_FBtr0072972
FBgn0035375,FBtr0072973,tr_FBtr0072973
FBgn0035375,FBtr0333442,tr_FBtr0333442
FBgn0035379,FBtr0073011,tr_FBtr0073011
FBgn0035380,FBtr0073010,tr_FBtr0073010
FBgn0035382,FBtr0072977,tr_FBtr0072977
FBgn0035382,FBtr0301497,tr_FBtr0301497
FBgn0035383,FBtr0072978,tr_FBtr0072978
FBgn0035384,FBtr0072979,tr_FBtr0072979
FBgn0035384,FBtr0332084,tr_FBtr0332084
FBgn0035385,FBtr0072980,tr_FBtr0072980
FBgn0035385,FBtr0340706,tr_FBtr0072980
FBgn0035385,FBtr0332085,tr_FBtr0332085
FBgn0035388,FBtr0072981,tr_FBtr0072981
FBgn0035388,FBtr0345028,tr_FBtr0072981
FBgn0035388,FBtr0345029,tr_FBtr0345029
FBgn0035390,FBtr0073005,tr_FBtr0073005
FBgn0035392,FBtr0072986,tr_FBtr0072986
FBgn0035392,FBtr0072989,tr_FBtr0072989
FBgn0035392,FBtr0072987,tr_FBtr0072987
FBgn0035392,FBtr0072988,tr_FBtr0072988
FBgn0035393,FBtr0072990,tr_FBtr0072990
FBgn0035397,FBtr0072991,tr_FBtr0072991
FBgn0035397,FBtr0072998,tr_FBtr0072998
FBgn0035397,FBtr0072999,tr_FBtr0072999
FBgn0035397,FBtr0073000,tr_FBtr0073000
FBgn0035397,FBtr0073002,tr_FBtr0073002
FBgn0035397,FBtr0073003,tr_FBtr0073003
FBgn0035397,FBtr0113130,tr_FBtr0113130
FBgn0035397,FBtr0072992,tr_FBtr0072992
FBgn0035397,FBtr0073001,tr_FBtr0073001
FBgn0035397,FBtr0113131,tr_FBtr0113131
FBgn0035397,FBtr0332113,tr_FBtr0332113
FBgn0035397,FBtr0072993,tr_FBtr0072993
FBgn0035397,FBtr0072994,tr_FBtr0072994
FBgn0035397,FBtr0113129,tr_FBtr0113129
FBgn0035397,FBtr0072995,tr_FBtr0072995
FBgn0035397,FBtr0072996,tr_FBtr0072996
FBgn0035398,FBtr0073124,tr_FBtr0073124
FBgn0035400,FBtr0073116,tr_FBtr0073116
FBgn0035400,FBtr0113132,tr_FBtr0113132
FBgn0035400,FBtr0113133,tr_FBtr0113133
FBgn0035400,FBtr0073115,tr_FBtr0073115
FBgn0035400,FBtr0073117,tr_FBtr0073117
FBgn0035400,FBtr0333894,tr_FBtr0333894
FBgn0035400,FBtr0309235,tr_FBtr0309235
FBgn0035401,FBtr0073023,tr_FBtr0073023
FBgn0035402,FBtr0073114,tr_FBtr0073114
FBgn0035402,FBtr0307308,tr_FBtr0307308
FBgn0035402,FBtr0445725,tr_FBtr0445725
FBgn0035405,FBtr0073027,tr_FBtr0073027
FBgn0035405,FBtr0073028,tr_FBtr0073028
FBgn0035407,FBtr0073112,tr_FBtr0073112
FBgn0035407,FBtr0329990,tr_FBtr0329990
FBgn0035409,FBtr0073111,tr_FBtr0073111
FBgn0035410,FBtr0307018,tr_FBtr0307018
FBgn0035412,FBtr0073038,tr_FBtr0073038
FBgn0035413,FBtr0073039,tr_FBtr0073039
FBgn0035414,FBtr0073109,tr_FBtr0073109
FBgn0035415,FBtr0073108,tr_FBtr0073108
FBgn0035416,FBtr0073042,tr_FBtr0073042
FBgn0035420,FBtr0302302,tr_FBtr0302302
FBgn0035420,FBtr0346807,tr_FBtr0302302
FBgn0035421,FBtr0073043,tr_FBtr0073043
FBgn0035422,FBtr0073095,tr_FBtr0073095
FBgn0035422,FBtr0073097,tr_FBtr0073097
FBgn0035422,FBtr0073098,tr_FBtr0073098
FBgn0035422,FBtr0302300,tr_FBtr0302300
FBgn0035422,FBtr0302301,tr_FBtr0302301
FBgn0035422,FBtr0306567,tr_FBtr0306567
FBgn0035423,FBtr0073044,tr_FBtr0073044
FBgn0035424,FBtr0073045,tr_FBtr0073045
FBgn0035424,FBtr0308061,tr_FBtr0308061
FBgn0035424,FBtr0073046,tr_FBtr0073046
FBgn0035425,FBtr0073094,tr_FBtr0073094
FBgn0035425,FBtr0073093,tr_FBtr0073093
FBgn0035426,FBtr0073092,tr_FBtr0073092
FBgn0035426,FBtr0308063,tr_FBtr0308063
FBgn0035427,FBtr0331457,tr_FBtr0331457
FBgn0035427,FBtr0331458,tr_FBtr0331458
FBgn0035427,FBtr0073050,tr_FBtr0073050
FBgn0035428,FBtr0073051,tr_FBtr0073051
FBgn0035429,FBtr0073052,tr_FBtr0073052
FBgn0035429,FBtr0308311,tr_FBtr0308311
FBgn0035429,FBtr0308312,tr_FBtr0308312
FBgn0035429,FBtr0308313,tr_FBtr0308313
FBgn0035430,FBtr0308314,tr_FBtr0308314
