transcript_id,input_gene_id,output_gene_id
FBtr0346424,FBtr0346424,XLOC_002710
FBtr0080519,FBtr0080519,XLOC_002711
FBtr0080517,FBtr0080517,XLOC_002712
FBtr0080518,FBtr0080518,XLOC_002712
FBtr0303820,FBtr0303820,XLOC_001075
FBtr0346425,FBtr0346425,XLOC_002713
FBtr0303821,FBtr0303821,XLOC_001076
FBtr0347400,FBtr0347400,XLOC_001073
FBtr0347401,FBtr0347401,XLOC_001073
FBtr0452123,FBtr0452123,XLOC_001073
FBtr0303440,FBtr0303440,XLOC_001073
FBtr0332509,FBtr0332509,XLOC_002714
FBtr0080514,FBtr0080514,XLOC_002714
FBtr0080513,FBtr0080513,XLOC_002714
FBtr0332506,FBtr0332506,XLOC_001077
FBtr0091618,FBtr0091618,XLOC_001078
FBtr0091619,FBtr0091619,XLOC_001079
FBtr0091620,FBtr0091620,XLOC_001080
FBtr0091621,FBtr0091621,XLOC_001081
FBtr0332507,FBtr0332507,XLOC_001082
FBtr0080516,FBtr0080516,XLOC_002715
FBtr0080507,FBtr0080507,XLOC_001083
FBtr0080515,FBtr0080515,XLOC_002716
FBtr0080508,FBtr0080508,XLOC_001084
FBtr0332508,FBtr0332508,XLOC_001084
FBtr0342903,FBtr0342903,XLOC_001085
FBtr0080509,FBtr0080509,XLOC_001085
FBtr0301412,FBtr0301412,XLOC_001085
FBtr0080510,FBtr0080510,XLOC_001085
FBtr0100660,FBtr0100660,XLOC_001085
FBtr0344037,FBtr0344037,XLOC_001086
FBtr0080512,FBtr0080512,XLOC_002717
FBtr0304219,FBtr0304219,XLOC_001085
FBtr0308752,FBtr0308752,XLOC_002718
FBtr0342906,FBtr0342906,XLOC_002719
FBtr0342905,FBtr0342905,XLOC_002719
FBtr0080511,FBtr0080511,XLOC_002719
FBtr0342904,FBtr0342904,XLOC_001087
FBtr0080527,FBtr0080527,XLOC_001088
FBtr0080528,FBtr0080528,XLOC_001088
FBtr0331334,FBtr0331334,XLOC_001088
FBtr0331333,FBtr0331333,XLOC_001088
FBtr0331332,FBtr0331332,XLOC_001088
FBtr0080580,FBtr0080580,XLOC_002720
FBtr0343665,FBtr0343665,XLOC_002720
FBtr0305567,FBtr0305567,XLOC_001089
FBtr0310273,FBtr0310273,XLOC_001089
FBtr0080579,FBtr0080579,XLOC_002721
FBtr0343664,FBtr0343664,XLOC_002721
FBtr0080531,FBtr0080531,XLOC_001090
FBtr0343656,FBtr0343656,XLOC_001090
FBtr0346987,FBtr0346987,XLOC_002722
FBtr0343658,FBtr0343658,XLOC_001091
FBtr0343659,FBtr0343659,XLOC_001091
FBtr0343657,FBtr0343657,XLOC_001091
FBtr0304385,FBtr0304385,XLOC_002722
FBtr0304512,FBtr0304512,XLOC_002722
FBtr0080532,FBtr0080532,XLOC_001091
FBtr0307577,FBtr0307577,XLOC_001092
FBtr0080576,FBtr0080576,XLOC_002723
FBtr0343663,FBtr0343663,XLOC_002723
FBtr0346632,FBtr0346632,XLOC_002723
FBtr0307578,FBtr0307578,XLOC_001093
FBtr0080534,FBtr0080534,XLOC_001094
FBtr0329825,FBtr0329825,XLOC_002724
FBtr0343661,FBtr0343661,XLOC_002724
FBtr0080575,FBtr0080575,XLOC_002724
FBtr0300996,FBtr0300996,XLOC_001095
FBtr0110941,FBtr0110941,XLOC_001095
FBtr0343660,FBtr0343660,XLOC_002725
FBtr0080536,FBtr0080536,XLOC_001096
FBtr0110942,FBtr0110942,XLOC_001096
FBtr0080537,FBtr0080537,XLOC_001097
FBtr0080539,FBtr0080539,XLOC_001098
FBtr0080573,FBtr0080573,XLOC_002726
FBtr0331627,FBtr0331627,XLOC_002726
FBtr0080540,FBtr0080540,XLOC_001099
FBtr0331626,FBtr0331626,XLOC_001099
FBtr0080572,FBtr0080572,XLOC_002727
FBtr0080541,FBtr0080541,XLOC_001100
FBtr0080542,FBtr0080542,XLOC_001101
FBtr0342712,FBtr0342712,XLOC_001101
FBtr0309960,FBtr0309960,XLOC_001101
FBtr0080571,FBtr0080571,XLOC_002728
FBtr0080569,FBtr0080569,XLOC_002729
FBtr0080570,FBtr0080570,XLOC_002729
FBtr0080543,FBtr0080543,XLOC_001102
FBtr0091626,FBtr0091626,XLOC_002730
FBtr0091627,FBtr0091627,XLOC_002730
FBtr0080544,FBtr0080544,XLOC_001103
FBtr0080566,FBtr0080566,XLOC_002731
FBtr0080546,FBtr0080546,XLOC_001104
FBtr0343672,FBtr0343672,XLOC_002732
FBtr0080565,FBtr0080565,XLOC_002732
FBtr0080564,FBtr0080564,XLOC_002733
FBtr0343671,FBtr0343671,XLOC_002734
FBtr0080563,FBtr0080563,XLOC_002734
FBtr0080549,FBtr0080549,XLOC_001105
FBtr0080550,FBtr0080550,XLOC_001106
FBtr0343666,FBtr0343666,XLOC_001106
FBtr0080551,FBtr0080551,XLOC_001107
FBtr0343670,FBtr0343670,XLOC_002735
FBtr0080547,FBtr0080547,XLOC_001104
FBtr0080548,FBtr0080548,XLOC_001104
FBtr0080562,FBtr0080562,XLOC_002736
FBtr0343669,FBtr0343669,XLOC_002736
FBtr0080561,FBtr0080561,XLOC_002736
FBtr0080552,FBtr0080552,XLOC_001108
FBtr0343667,FBtr0343667,XLOC_001108
FBtr0080553,FBtr0080553,XLOC_001108
FBtr0080554,FBtr0080554,XLOC_001109
FBtr0080555,FBtr0080555,XLOC_001110
FBtr0343668,FBtr0343668,XLOC_001110
FBtr0100327,FBtr0100327,XLOC_001111
FBtr0343641,FBtr0343641,XLOC_001111
FBtr0080560,FBtr0080560,XLOC_002737
FBtr0302990,FBtr0302990,XLOC_002737
FBtr0343646,FBtr0343646,XLOC_002738
FBtr0080558,FBtr0080558,XLOC_002739
FBtr0080557,FBtr0080557,XLOC_002740
FBtr0304719,FBtr0304719,XLOC_001112
FBtr0304720,FBtr0304720,XLOC_001112
FBtr0343642,FBtr0343642,XLOC_001112
FBtr0080585,FBtr0080585,XLOC_001113
FBtr0310074,FBtr0310074,XLOC_001113
FBtr0080618,FBtr0080618,XLOC_002741
FBtr0100058,FBtr0100058,XLOC_002742
FBtr0080617,FBtr0080617,XLOC_002743
FBtr0343643,FBtr0343643,XLOC_001114
FBtr0080586,FBtr0080586,XLOC_001114
FBtr0302501,FBtr0302501,XLOC_001114
FBtr0080616,FBtr0080616,XLOC_002744
FBtr0343645,FBtr0343645,XLOC_002744
FBtr0343644,FBtr0343644,XLOC_002745
FBtr0310075,FBtr0310075,XLOC_002745
FBtr0080615,FBtr0080615,XLOC_002745
FBtr0080587,FBtr0080587,XLOC_001115
FBtr0080588,FBtr0080588,XLOC_001116
FBtr0080589,FBtr0080589,XLOC_001116
FBtr0343689,FBtr0343689,XLOC_001116
FBtr0080610,FBtr0080610,XLOC_002746
FBtr0302893,FBtr0302893,XLOC_001117
FBtr0302892,FBtr0302892,XLOC_001117
FBtr0346624,FBtr0346624,XLOC_001118
FBtr0080590,FBtr0080590,XLOC_001118
FBtr0290243,FBtr0290243,XLOC_002747
FBtr0343691,FBtr0343691,XLOC_001119
FBtr0345759,FBtr0345759,XLOC_002748
FBtr0345758,FBtr0345758,XLOC_002749
FBtr0080591,FBtr0080591,XLOC_001120
FBtr0080606,FBtr0080606,XLOC_002750
FBtr0303242,FBtr0303242,XLOC_002750
FBtr0343692,FBtr0343692,XLOC_002750
FBtr0345549,FBtr0345549,XLOC_002751
FBtr0080594,FBtr0080594,XLOC_001121
FBtr0309867,FBtr0309867,XLOC_001121
FBtr0300594,FBtr0300594,XLOC_001121
FBtr0080592,FBtr0080592,XLOC_001122
FBtr0445731,FBtr0445731,XLOC_001123
FBtr0445732,FBtr0445732,XLOC_001123
FBtr0445730,FBtr0445730,XLOC_001123
FBtr0080603,FBtr0080603,XLOC_002752
FBtr0346641,FBtr0346641,XLOC_002752
FBtr0080602,FBtr0080602,XLOC_002753
FBtr0445729,FBtr0445729,XLOC_001123
FBtr0306928,FBtr0306928,XLOC_002754
FBtr0306927,FBtr0306927,XLOC_002755
FBtr0100447,FBtr0100447,XLOC_002756
FBtr0100448,FBtr0100448,XLOC_002756
FBtr0329933,FBtr0329933,XLOC_002756
FBtr0089289,FBtr0089289,XLOC_002756
FBtr0089290,FBtr0089290,XLOC_002756
FBtr0089288,FBtr0089288,XLOC_002756
FBtr0336949,FBtr0336949,XLOC_002756
FBtr0342907,FBtr0342907,XLOC_001124
FBtr0342908,FBtr0342908,XLOC_001125
FBtr0344021,FBtr0344021,XLOC_001126
FBtr0336992,FBtr0336992,XLOC_001126
FBtr0305063,FBtr0305063,XLOC_001127
FBtr0302731,FBtr0302731,XLOC_001127
FBtr0342909,FBtr0342909,XLOC_002757
FBtr0114462,FBtr0114462,XLOC_001128
FBtr0114463,FBtr0114463,XLOC_001128
FBtr0080621,FBtr0080621,XLOC_001128
FBtr0310011,FBtr0310011,XLOC_001129
FBtr0310012,FBtr0310012,XLOC_001129
FBtr0310013,FBtr0310013,XLOC_002758
FBtr0302732,FBtr0302732,XLOC_001127
FBtr0302733,FBtr0302733,XLOC_001127
FBtr0302734,FBtr0302734,XLOC_001127
FBtr0302735,FBtr0302735,XLOC_001127
FBtr0080623,FBtr0080623,XLOC_001130
FBtr0080624,FBtr0080624,XLOC_001131
FBtr0343674,FBtr0343674,XLOC_001131
FBtr0343675,FBtr0343675,XLOC_001131
FBtr0343676,FBtr0343676,XLOC_001132
FBtr0080625,FBtr0080625,XLOC_001132
FBtr0343673,FBtr0343673,XLOC_001131
FBtr0080642,FBtr0080642,XLOC_002759
FBtr0080641,FBtr0080641,XLOC_002760
FBtr0343680,FBtr0343680,XLOC_002761
FBtr0343677,FBtr0343677,XLOC_001133
FBtr0080640,FBtr0080640,XLOC_002761
FBtr0304632,FBtr0304632,XLOC_001134
FBtr0080639,FBtr0080639,XLOC_002762
FBtr0080626,FBtr0080626,XLOC_001135
FBtr0343679,FBtr0343679,XLOC_002763
FBtr0080627,FBtr0080627,XLOC_001135
FBtr0343678,FBtr0343678,XLOC_001135
FBtr0080629,FBtr0080629,XLOC_001136
FBtr0309282,FBtr0309282,XLOC_002764
FBtr0309283,FBtr0309283,XLOC_002764
FBtr0080630,FBtr0080630,XLOC_001137
FBtr0344018,FBtr0344018,XLOC_001137
FBtr0309281,FBtr0309281,XLOC_001137
FBtr0344019,FBtr0344019,XLOC_001137
FBtr0080638,FBtr0080638,XLOC_002765
FBtr0080637,FBtr0080637,XLOC_002766
FBtr0342915,FBtr0342915,XLOC_002766
FBtr0342910,FBtr0342910,XLOC_001138
FBtr0080634,FBtr0080634,XLOC_002767
FBtr0080633,FBtr0080633,XLOC_002768
FBtr0342914,FBtr0342914,XLOC_002769
FBtr0346575,FBtr0346575,XLOC_002770
FBtr0300837,FBtr0300837,XLOC_002771
FBtr0342911,FBtr0342911,XLOC_001139
FBtr0342912,FBtr0342912,XLOC_001140
FBtr0342913,FBtr0342913,XLOC_001141
FBtr0080643,FBtr0080643,XLOC_001141
FBtr0345569,FBtr0345569,XLOC_002772
FBtr0346471,FBtr0346471,XLOC_002773
FBtr0343695,FBtr0343695,XLOC_001142
FBtr0343696,FBtr0343696,XLOC_001142
FBtr0343705,FBtr0343705,XLOC_002774
FBtr0343704,FBtr0343704,XLOC_002775
FBtr0080662,FBtr0080662,XLOC_002775
FBtr0344772,FBtr0344772,XLOC_002775
FBtr0343703,FBtr0343703,XLOC_002775
FBtr0343702,FBtr0343702,XLOC_002776
FBtr0343701,FBtr0343701,XLOC_002777
FBtr0343697,FBtr0343697,XLOC_001143
FBtr0343700,FBtr0343700,XLOC_002778
FBtr0080661,FBtr0080661,XLOC_002778
FBtr0343698,FBtr0343698,XLOC_001144
FBtr0302802,FBtr0302802,XLOC_002779
FBtr0301496,FBtr0301496,XLOC_002780
FBtr0114465,FBtr0114465,XLOC_002780
FBtr0301494,FBtr0301494,XLOC_002780
FBtr0301495,FBtr0301495,XLOC_002780
FBtr0308753,FBtr0308753,XLOC_001145
FBtr0100589,FBtr0100589,XLOC_001146
FBtr0100594,FBtr0100594,XLOC_001146
FBtr0006151,FBtr0006151,XLOC_001146
FBtr0100591,FBtr0100591,XLOC_001146
FBtr0100590,FBtr0100590,XLOC_001146
FBtr0100187,FBtr0100187,XLOC_001146
FBtr0100593,FBtr0100593,XLOC_001146
FBtr0343699,FBtr0343699,XLOC_001146
FBtr0343706,FBtr0343706,XLOC_001147
FBtr0302946,FBtr0302946,XLOC_001147
FBtr0080656,FBtr0080656,XLOC_001147
FBtr0112356,FBtr0112356,XLOC_001148
FBtr0343707,FBtr0343707,XLOC_001148
FBtr0302857,FBtr0302857,XLOC_002781
FBtr0343711,FBtr0343711,XLOC_002782
FBtr0080667,FBtr0080667,XLOC_001149
FBtr0080691,FBtr0080691,XLOC_002784
FBtr0301739,FBtr0301739,XLOC_002783
FBtr0301738,FBtr0301738,XLOC_001150
FBtr0301741,FBtr0301741,XLOC_002783
FBtr0301740,FBtr0301740,XLOC_002784
FBtr0345461,FBtr0345461,XLOC_001151
FBtr0343708,FBtr0343708,XLOC_001151
FBtr0301737,FBtr0301737,XLOC_001151
FBtr0112357,FBtr0112357,XLOC_001151
FBtr0302803,FBtr0302803,XLOC_001152
FBtr0301742,FBtr0301742,XLOC_002785
FBtr0345972,FBtr0345972,XLOC_002786
FBtr0345970,FBtr0345970,XLOC_001153
FBtr0345971,FBtr0345971,XLOC_002787
FBtr0080670,FBtr0080670,XLOC_001154
FBtr0343709,FBtr0343709,XLOC_001155
FBtr0080671,FBtr0080671,XLOC_001156
FBtr0080672,FBtr0080672,XLOC_001157
FBtr0301695,FBtr0301695,XLOC_002788
FBtr0343710,FBtr0343710,XLOC_002788
FBtr0100604,FBtr0100604,XLOC_002789
FBtr0080688,FBtr0080688,XLOC_002790
FBtr0080687,FBtr0080687,XLOC_002791
FBtr0080673,FBtr0080673,XLOC_001158
FBtr0080674,FBtr0080674,XLOC_001159
FBtr0343683,FBtr0343683,XLOC_002792
FBtr0332019,FBtr0332019,XLOC_002792
FBtr0343681,FBtr0343681,XLOC_001160
FBtr0080686,FBtr0080686,XLOC_002793
FBtr0080685,FBtr0080685,XLOC_002793
FBtr0300845,FBtr0300845,XLOC_002793
FBtr0304003,FBtr0304003,XLOC_002794
FBtr0304004,FBtr0304004,XLOC_002794
FBtr0343682,FBtr0343682,XLOC_002795
FBtr0080683,FBtr0080683,XLOC_002795
FBtr0305558,FBtr0305558,XLOC_002795
FBtr0346576,FBtr0346576,XLOC_001161
FBtr0345434,FBtr0345434,XLOC_002796
FBtr0080682,FBtr0080682,XLOC_002796
FBtr0080681,FBtr0080681,XLOC_002797
FBtr0345568,FBtr0345568,XLOC_001162
FBtr0345431,FBtr0345431,XLOC_002798
FBtr0299711,FBtr0299711,XLOC_002798
FBtr0080675,FBtr0080675,XLOC_001163
FBtr0345724,FBtr0345724,XLOC_001164
FBtr0080676,FBtr0080676,XLOC_002799
FBtr0111014,FBtr0111014,XLOC_002799
FBtr0111015,FBtr0111015,XLOC_002799
FBtr0332520,FBtr0332520,XLOC_002799
FBtr0332521,FBtr0332521,XLOC_002799
FBtr0080693,FBtr0080693,XLOC_001165
FBtr0080728,FBtr0080728,XLOC_002800
FBtr0080695,FBtr0080695,XLOC_001166
FBtr0080727,FBtr0080727,XLOC_002801
FBtr0303561,FBtr0303561,XLOC_002801
FBtr0080696,FBtr0080696,XLOC_001167
FBtr0332519,FBtr0332519,XLOC_002802
FBtr0304731,FBtr0304731,XLOC_001168
FBtr0304732,FBtr0304732,XLOC_001168
FBtr0343684,FBtr0343684,XLOC_001169
FBtr0343688,FBtr0343688,XLOC_002803
FBtr0345641,FBtr0345641,XLOC_001170
FBtr0080699,FBtr0080699,XLOC_001170
FBtr0080725,FBtr0080725,XLOC_002804
FBtr0346621,FBtr0346621,XLOC_001171
FBtr0080700,FBtr0080700,XLOC_001171
FBtr0080723,FBtr0080723,XLOC_002805
FBtr0080724,FBtr0080724,XLOC_002805
FBtr0343687,FBtr0343687,XLOC_002805
FBtr0343686,FBtr0343686,XLOC_002805
FBtr0091659,FBtr0091659,XLOC_001172
FBtr0332475,FBtr0332475,XLOC_002806
FBtr0080722,FBtr0080722,XLOC_002806
FBtr0445188,FBtr0445188,XLOC_001173
FBtr0445189,FBtr0445189,XLOC_001173
FBtr0445185,FBtr0445185,XLOC_001173
FBtr0445187,FBtr0445187,XLOC_001173
FBtr0445186,FBtr0445186,XLOC_001173
FBtr0080721,FBtr0080721,XLOC_002807
FBtr0080718,FBtr0080718,XLOC_002807
FBtr0080719,FBtr0080719,XLOC_002807
FBtr0080720,FBtr0080720,XLOC_002807
FBtr0080702,FBtr0080702,XLOC_001174
FBtr0080703,FBtr0080703,XLOC_001174
FBtr0307486,FBtr0307486,XLOC_001174
FBtr0332180,FBtr0332180,XLOC_001174
FBtr0344791,FBtr0344791,XLOC_001174
FBtr0344792,FBtr0344792,XLOC_001174
FBtr0080704,FBtr0080704,XLOC_001175
FBtr0080705,FBtr0080705,XLOC_001176
FBtr0080706,FBtr0080706,XLOC_001176
FBtr0332473,FBtr0332473,XLOC_001176
FBtr0332474,FBtr0332474,XLOC_001176
FBtr0332515,FBtr0332515,XLOC_001177
FBtr0344629,FBtr0344629,XLOC_001178
FBtr0332516,FBtr0332516,XLOC_001179
FBtr0080717,FBtr0080717,XLOC_002808
FBtr0343106,FBtr0343106,XLOC_002809
FBtr0343104,FBtr0343104,XLOC_001180
FBtr0343105,FBtr0343105,XLOC_002810
FBtr0305559,FBtr0305559,XLOC_002810
FBtr0300311,FBtr0300311,XLOC_002811
FBtr0346715,FBtr0346715,XLOC_002811
FBtr0307107,FBtr0307107,XLOC_001181
FBtr0345721,FBtr0345721,XLOC_001181
FBtr0336858,FBtr0336858,XLOC_001182
FBtr0306282,FBtr0306282,XLOC_001183
FBtr0080715,FBtr0080715,XLOC_002812
FBtr0080714,FBtr0080714,XLOC_002812
FBtr0336860,FBtr0336860,XLOC_001184
FBtr0080707,FBtr0080707,XLOC_001184
FBtr0336859,FBtr0336859,XLOC_001184
FBtr0303164,FBtr0303164,XLOC_002813
FBtr0336864,FBtr0336864,XLOC_002813
FBtr0310430,FBtr0310430,XLOC_001185
FBtr0080708,FBtr0080708,XLOC_001185
FBtr0415451,FBtr0415451,XLOC_002814
FBtr0336862,FBtr0336862,XLOC_002814
FBtr0336863,FBtr0336863,XLOC_002814
FBtr0080709,FBtr0080709,XLOC_002814
FBtr0080711,FBtr0080711,XLOC_002814
FBtr0080712,FBtr0080712,XLOC_002814
FBtr0415452,FBtr0415452,XLOC_002814
FBtr0300932,FBtr0300932,XLOC_002814
FBtr0302156,FBtr0302156,XLOC_002815
FBtr0302159,FBtr0302159,XLOC_002815
FBtr0302158,FBtr0302158,XLOC_002815
FBtr0302157,FBtr0302157,XLOC_002815
FBtr0332376,FBtr0332376,XLOC_002816
FBtr0080746,FBtr0080746,XLOC_002816
FBtr0310479,FBtr0310479,XLOC_001186
FBtr0345744,FBtr0345744,XLOC_001187
FBtr0080729,FBtr0080729,XLOC_001188
FBtr0300846,FBtr0300846,XLOC_002817
FBtr0080731,FBtr0080731,XLOC_001189
FBtr0332374,FBtr0332374,XLOC_001189
FBtr0332375,FBtr0332375,XLOC_002818
FBtr0080733,FBtr0080733,XLOC_001190
FBtr0300021,FBtr0300021,XLOC_002819
FBtr0080734,FBtr0080734,XLOC_001191
FBtr0080743,FBtr0080743,XLOC_002820
FBtr0343712,FBtr0343712,XLOC_001192
FBtr0345784,FBtr0345784,XLOC_002821
FBtr0343714,FBtr0343714,XLOC_002822
FBtr0345783,FBtr0345783,XLOC_002823
FBtr0343713,FBtr0343713,XLOC_002824
FBtr0080740,FBtr0080740,XLOC_002825
FBtr0080735,FBtr0080735,XLOC_001193
FBtr0346583,FBtr0346583,XLOC_001193
FBtr0343731,FBtr0343731,XLOC_001194
FBtr0343732,FBtr0343732,XLOC_001195
FBtr0343733,FBtr0343733,XLOC_001196
FBtr0345760,FBtr0345760,XLOC_002826
FBtr0080739,FBtr0080739,XLOC_002827
FBtr0089699,FBtr0089699,XLOC_001197
FBtr0343734,FBtr0343734,XLOC_001197
FBtr0345559,FBtr0345559,XLOC_002828
FBtr0343735,FBtr0343735,XLOC_001198
FBtr0080738,FBtr0080738,XLOC_001198
FBtr0343736,FBtr0343736,XLOC_002829
FBtr0331272,FBtr0331272,XLOC_001199
FBtr0331273,FBtr0331273,XLOC_001199
FBtr0300217,FBtr0300217,XLOC_001200
FBtr0346577,FBtr0346577,XLOC_001201
FBtr0300847,FBtr0300847,XLOC_001202
FBtr0305661,FBtr0305661,XLOC_001202
FBtr0080752,FBtr0080752,XLOC_001203
FBtr0300848,FBtr0300848,XLOC_001203
FBtr0343715,FBtr0343715,XLOC_001204
FBtr0343719,FBtr0343719,XLOC_002830
FBtr0080785,FBtr0080785,XLOC_002830
FBtr0080784,FBtr0080784,XLOC_002831
FBtr0343718,FBtr0343718,XLOC_002832
FBtr0080783,FBtr0080783,XLOC_002832
FBtr0080782,FBtr0080782,XLOC_002833
FBtr0080753,FBtr0080753,XLOC_001205
FBtr0080781,FBtr0080781,XLOC_002834
FBtr0080754,FBtr0080754,XLOC_001206
FBtr0343716,FBtr0343716,XLOC_001207
FBtr0080755,FBtr0080755,XLOC_001207
FBtr0343717,FBtr0343717,XLOC_001207
FBtr0344777,FBtr0344777,XLOC_002835
FBtr0344778,FBtr0344778,XLOC_002835
FBtr0344779,FBtr0344779,XLOC_002835
FBtr0344774,FBtr0344774,XLOC_002835
FBtr0344776,FBtr0344776,XLOC_002835
FBtr0344780,FBtr0344780,XLOC_002835
FBtr0344773,FBtr0344773,XLOC_002835
FBtr0344775,FBtr0344775,XLOC_002835
FBtr0335468,FBtr0335468,XLOC_002837
FBtr0080756,FBtr0080756,XLOC_001210
FBtr0080757,FBtr0080757,XLOC_001209
FBtr0333240,FBtr0333240,XLOC_002838
FBtr0335467,FBtr0335467,XLOC_002836
FBtr0080758,FBtr0080758,XLOC_001208
FBtr0080759,FBtr0080759,XLOC_001209
FBtr0333239,FBtr0333239,XLOC_002838
FBtr0080777,FBtr0080777,XLOC_002839
FBtr0080776,FBtr0080776,XLOC_002839
FBtr0080773,FBtr0080773,XLOC_002839
FBtr0080775,FBtr0080775,XLOC_002839
FBtr0305561,FBtr0305561,XLOC_002839
FBtr0080774,FBtr0080774,XLOC_002839
FBtr0344038,FBtr0344038,XLOC_001211
FBtr0343720,FBtr0343720,XLOC_001212
FBtr0343722,FBtr0343722,XLOC_002840
FBtr0080771,FBtr0080771,XLOC_002840
FBtr0080770,FBtr0080770,XLOC_002841
FBtr0080760,FBtr0080760,XLOC_001213
FBtr0080769,FBtr0080769,XLOC_002842
FBtr0080765,FBtr0080765,XLOC_002842
FBtr0080767,FBtr0080767,XLOC_002842
FBtr0080768,FBtr0080768,XLOC_002842
FBtr0343721,FBtr0343721,XLOC_002842
FBtr0080761,FBtr0080761,XLOC_001214
FBtr0305560,FBtr0305560,XLOC_001214
FBtr0331282,FBtr0331282,XLOC_002843
FBtr0080764,FBtr0080764,XLOC_002843
FBtr0080763,FBtr0080763,XLOC_002844
FBtr0331280,FBtr0331280,XLOC_002845
FBtr0331281,FBtr0331281,XLOC_002845
FBtr0331279,FBtr0331279,XLOC_002846
FBtr0080786,FBtr0080786,XLOC_001215
FBtr0346421,FBtr0346421,XLOC_002847
FBtr0342644,FBtr0342644,XLOC_002847
FBtr0342643,FBtr0342643,XLOC_002848
FBtr0304142,FBtr0304142,XLOC_002848
FBtr0445829,FBtr0445829,XLOC_002849
FBtr0342642,FBtr0342642,XLOC_002849
FBtr0345776,FBtr0345776,XLOC_002850
FBtr0080814,FBtr0080814,XLOC_002851
FBtr0304145,FBtr0304145,XLOC_002852
FBtr0346472,FBtr0346472,XLOC_002853
FBtr0331275,FBtr0331275,XLOC_001216
FBtr0080787,FBtr0080787,XLOC_001217
FBtr0331276,FBtr0331276,XLOC_001217
FBtr0331277,FBtr0331277,XLOC_001218
FBtr0080788,FBtr0080788,XLOC_001218
FBtr0342854,FBtr0342854,XLOC_001219
FBtr0344601,FBtr0344601,XLOC_002854
FBtr0303589,FBtr0303589,XLOC_002854
FBtr0306681,FBtr0306681,XLOC_002855
FBtr0340573,FBtr0340573,XLOC_002856
FBtr0303311,FBtr0303311,XLOC_001220
FBtr0080811,FBtr0080811,XLOC_002857
FBtr0080790,FBtr0080790,XLOC_001221
FBtr0305562,FBtr0305562,XLOC_001221
FBtr0080810,FBtr0080810,XLOC_002858
FBtr0346572,FBtr0346572,XLOC_002859
FBtr0080809,FBtr0080809,XLOC_002859
FBtr0080808,FBtr0080808,XLOC_002860
FBtr0300615,FBtr0300615,XLOC_002860
FBtr0343723,FBtr0343723,XLOC_001222
FBtr0343724,FBtr0343724,XLOC_001223
FBtr0080792,FBtr0080792,XLOC_001224
FBtr0300612,FBtr0300612,XLOC_001225
FBtr0300613,FBtr0300613,XLOC_001226
FBtr0300614,FBtr0300614,XLOC_001227
FBtr0300064,FBtr0300064,XLOC_001227
FBtr0300065,FBtr0300065,XLOC_001227
FBtr0332014,FBtr0332014,XLOC_001228
FBtr0080800,FBtr0080800,XLOC_001229
FBtr0343725,FBtr0343725,XLOC_001229
FBtr0305563,FBtr0305563,XLOC_001229
FBtr0308754,FBtr0308754,XLOC_001230
FBtr0343726,FBtr0343726,XLOC_001231
FBtr0080801,FBtr0080801,XLOC_001231
FBtr0343727,FBtr0343727,XLOC_001231
FBtr0332227,FBtr0332227,XLOC_001232
FBtr0112358,FBtr0112358,XLOC_002861
FBtr0332231,FBtr0332231,XLOC_002862
FBtr0343694,FBtr0343694,XLOC_002862
FBtr0332228,FBtr0332228,XLOC_001233
FBtr0332230,FBtr0332230,XLOC_001233
FBtr0080802,FBtr0080802,XLOC_001233
FBtr0332229,FBtr0332229,XLOC_001233
FBtr0346121,FBtr0346121,XLOC_001233
FBtr0080807,FBtr0080807,XLOC_002863
FBtr0305220,FBtr0305220,XLOC_002863
FBtr0343693,FBtr0343693,XLOC_001234
FBtr0080803,FBtr0080803,XLOC_001235
FBtr0344489,FBtr0344489,XLOC_001235
FBtr0080804,FBtr0080804,XLOC_001235
FBtr0344488,FBtr0344488,XLOC_001235
FBtr0080805,FBtr0080805,XLOC_001235
FBtr0080806,FBtr0080806,XLOC_001236
FBtr0343728,FBtr0343728,XLOC_001236
FBtr0343730,FBtr0343730,XLOC_002864
FBtr0080815,FBtr0080815,XLOC_001237
FBtr0080816,FBtr0080816,XLOC_001238
FBtr0112359,FBtr0112359,XLOC_002865
FBtr0343729,FBtr0343729,XLOC_002866
FBtr0332021,FBtr0332021,XLOC_001239
FBtr0332022,FBtr0332022,XLOC_001239
FBtr0332023,FBtr0332023,XLOC_001239
FBtr0332024,FBtr0332024,XLOC_001239
FBtr0332025,FBtr0332025,XLOC_001239
FBtr0090004,FBtr0090004,XLOC_001239
FBtr0090005,FBtr0090005,XLOC_001239
FBtr0332020,FBtr0332020,XLOC_001239
FBtr0090003,FBtr0090003,XLOC_001239
FBtr0090006,FBtr0090006,XLOC_001239
FBtr0346760,FBtr0346760,XLOC_002867
FBtr0332026,FBtr0332026,XLOC_002867
FBtr0342918,FBtr0342918,XLOC_002868
FBtr0342917,FBtr0342917,XLOC_002869
FBtr0342916,FBtr0342916,XLOC_001240
FBtr0080821,FBtr0080821,XLOC_001241
FBtr0332359,FBtr0332359,XLOC_002870
FBtr0303797,FBtr0303797,XLOC_001242
FBtr0332356,FBtr0332356,XLOC_001242
FBtr0303798,FBtr0303798,XLOC_001243
FBtr0080857,FBtr0080857,XLOC_002871
FBtr0332357,FBtr0332357,XLOC_002871
FBtr0452124,FBtr0452124,XLOC_002871
FBtr0332358,FBtr0332358,XLOC_002871
